reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
1.1,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
1.1,συγγενικὸν, ,Adjective,,Singular,,,,Neuter,Accusative,
1.1,ἔργον, ,Noun,,Singular,,,,Neuter,Accusative,
1.1,τελείως, ,Adverb,,,,,,,,
1.1,ἀπηρτίσατε,· ,Verb,Second,Plural,Aorist,Indicative,Active,,,
1.1,ἀκούσαντες, ,Verb,,Plural,Aorist,Participle,Active,Masculine,Nominative,
1.2,γὰρ, ,Adverb,,,,,,,,
1.2,δεδεμένον, ,Verb,,Singular,Perfect,Participle,Medio-passive,Masculine,Accusative,
1.2,ἀπὸ, ,Adposition,,,,,,,,
1.2,Συρίας, ,Noun,,Singular,,,,Feminine,Genitive,
1.2,ὑπὲρ, ,Adposition,,,,,,,,
1.2,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
1.2,κοινοῦ, ,Adjective,,Singular,,,,Neuter,Genitive,
1.2,ὀνόματος, ,Noun,,Singular,,,,Neuter,Genitive,
1.2,καὶ, ,Conjunction,,,,,,,,
1.2,ἐλπίδος,", ",Noun,,Singular,,,,Feminine,Genitive,
1.2,ἐλπίζοντα, ,Verb,,Singular,Present,Participle,Active,Neuter,Accusative,
1.2,τῇ, ,Article,,Singular,,,,Feminine,Dative,
1.2,προσευχῇ, ,Verb,Second,Singular,,Subjunctive,Active,,Dative,
1.2,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
1.2,ἐπιτυχεῖν, ,Verb,,,Aorist,Infinitive,Active,,,
1.2,ἐν, ,Adposition,,,,,,,,
1.2,Ῥώμῃ, ,Noun,,Singular,,,,Feminine,Dative,
1.2,θηριομαχῆσαι,", ",Verb,,,Aorist,Infinitive,Active,,,
1.2,ἵνα, ,Conjunction,,,,,,,,
1.2,διὰ, ,Adposition,,,,,,,,
1.2,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
1.2,ἐπιτυχεῖν, ,Verb,,,Aorist,Infinitive,Active,,,
1.2,δυνηθῶ, ,Verb,First,Singular,Aorist,Subjunctive,Passive,,,
1.2,μαθητὴς, ,Noun,,Singular,,,,Masculine,Nominative,
1.2,εἶναι,", ",Verb,,,Present,Infinitive,Active,,,
1.2,ἰδεῖν, ,Verb,,,Aorist,Infinitive,Active,,,
1.2,ἐσπουδάσατε,· ,Verb,Second,Plural,Aorist,Indicative,Active,,,
1.2,ἐπεὶ, ,Conjunction,,,,,,,,
1.3,οὖν, ,Adverb,,,,,,,,
1.3,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
1.3,πολυπλήθειαν, ,Noun,,Singular,,,,Feminine,Accusative,
1.3,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
1.3,ἐν, ,Adposition,,,,,,,,
1.3,ὀνόματι, ,Noun,,Singular,,,,Neuter,Dative,
1.3,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
1.3,ἀπείληφα, ,Verb,Third,Singular,Perfect,Indicative,Active,,,
1.3,ἐν, ,Adposition,,,,,,,,
1.3,Ὀνησίμῳ,", ",Adjective,,Singular,,,,Masculine,Dative,
1.3,τῷ, ,Article,,Singular,,,,Masculine,Dative,
1.3,ἐν, ,Adposition,,,,,,,,
1.3,ἀγάπῃ, ,Noun,,Singular,,,,Feminine,Dative,
1.3,ἀδιηγήτῳ,", ",Adjective,,Singular,,,,Feminine,Dative,
1.3,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
1.3,δὲ, ,Conjunction,,,,,,,,
1.3,ἐπισκόπῳ,", ",Noun,,Singular,,,,Masculine,Dative,
1.3,ὃν, ,Pronoun,,Singular,,,,Masculine,Accusative,
1.3,εὔχομαι, ,Verb,First,Singular,Present,Indicative,Medio-passive,,,
1.3,κατὰ, ,Adposition,,,,,,,,
1.3,Ἰησοῦν, ,Noun,,Singular,,Infinitive,Active,Masculine,Accusative,
1.3,Χριστὸν, ,Adjective,,Singular,,,,Masculine,Accusative,
1.3,ὑμᾶς, ,Pronoun,Second,Plural,,,,Masculine,Accusative,
1.3,ἀγαπᾶν, ,Verb,,,Present,Infinitive,Active,,,
1.3,καὶ, ,Conjunction,,,,,,,,
1.3,πάντας, ,Adjective,,Plural,,,,Masculine,Accusative,
1.3,ὑμᾶς, ,Pronoun,Second,Plural,,,,Masculine,Accusative,
1.3,αὐτῷ, ,Pronoun,,Singular,,,,Masculine,Dative,
1.3,ἐν, ,Adposition,,,,,,,,
1.3,ὁμοιότητι, ,Noun,,Singular,,,,Feminine,Dative,
1.3,εἶναι,. ,Verb,,,Present,Infinitive,Active,,,
1.3,εὐλογητὸς, ,Adjective,,Singular,,,,Masculine,Nominative,
1.3,γὰρ, ,Adverb,,,,,,,,
1.3,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
1.3,χαρισάμενος, ,Verb,,Singular,Aorist,Participle,Middle,Masculine,Nominative,
1.3,ὑμῖν, ,Pronoun,Second,Plural,,,,Masculine,Dative,
1.3,ἀξίοις, ,Adjective,,Plural,,,,Masculine,Dative,
1.3,οὖσι, ,Verb,,Plural,Present,Participle,Active,Masculine,Dative,
1.3,τοιοῦτον, ,Pronoun,,Singular,,,,Masculine,Accusative,
1.3,ἐπίσκοπον, ,Noun,,Singular,,,,Masculine,Accusative,
1.3,κεκτῆσθαι,. ,Verb,,,Perfect,Infinitive,Medio-passive,,,
1.3,Περὶ, ,Adposition,,,,,,,,
2.1,δὲ, ,Adverb,,,,,,,,
2.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
2.1,συνδούλου, ,Noun,,Singular,,,,Masculine,Genitive,
2.1,μου, ,Pronoun,First,Singular,,,,Masculine,Genitive,
2.1,Βούρρου,", ",Noun,,Singular,,,,Masculine,Genitive,
2.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
2.1,κατὰ, ,Adposition,,,,,,,,
2.1,θεὸν, ,Noun,,Singular,,,,Masculine,Accusative,
2.1,διακόνου, ,Noun,,Singular,,,,Masculine,Genitive,
2.1,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
2.1,ἐν, ,Adposition,,,,,,,,
2.1,πᾶσιν, ,Adjective,,Plural,,,,Masculine,Dative,
2.1,εὐλογημένου,", ",Verb,,Singular,Perfect,Participle,Medio-passive,Masculine,Genitive,
2.1,εὔχομαι, ,Verb,First,Singular,Present,Indicative,Medio-passive,,,
2.1,παραμεῖναι, ,Verb,,,Aorist,Infinitive,Active,,,
2.1,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
2.1,εἰς, ,Adposition,,,,,,,,
2.1,τιμὴν, ,Noun,,Singular,,,,Feminine,Accusative,
2.1,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
2.1,καὶ, ,Conjunction,,,,,,,,
2.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
2.1,ἐπισκόπου,· ,Noun,,Singular,,,,Masculine,Genitive,
2.1,καὶ, ,Adverb,,,,,,,,
2.1,Κρόκος, ,Noun,,Singular,,,,Masculine,Nominative,
2.1,δέ,", ",Adverb,,,,,,,,
2.1,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.1,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
2.1,ἄξιος, ,Adjective,,Singular,,,,Masculine,Nominative,
2.1,καὶ, ,Conjunction,,,,,,,,
2.1,ὑμῶν,", ",Pronoun,Second,Plural,,,,Masculine,Genitive,
2.1,ὃν, ,Pronoun,,Singular,,,,Masculine,Accusative,
2.1,ἐξεμπλάριον, ,Noun,,Singular,,,,Masculine,Accusative,
2.1,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
2.1,ἀφ’, ,Adposition,,,,,,,,
2.1,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
2.1,ἀγάπης, ,Noun,,Singular,,,,Feminine,Genitive,
2.1,ἀπέλαβον,", ",Verb,First,Plural,Aorist,Indicative,Active,,,
2.1,κατὰ, ,Adposition,,,,,,,,
2.1,πάντα, ,Adjective,,Plural,,,,Neuter,Accusative,
2.1,με, ,Pronoun,First,Singular,,,,Masculine,Accusative,
2.1,ἀνέπαυσεν,", ",Verb,Third,Singular,Aorist,Indicative,Active,,,
2.1,ὡς, ,Conjunction,,,,,,,,
2.1,καὶ, ,Adverb,,,,,,,,
2.1,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
2.1,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.1,πατὴρ, ,Noun,,Singular,,,,Masculine,Nominative,
2.1,Ἰησοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
2.1,Χριστοῦ, ,Adjective,,Singular,,,,Masculine,Genitive,
2.1,ἀναψύξαι,", ",Verb,,,Aorist,Infinitive,Active,,,
2.1,ἅμα, ,Adverb,,,,,,,,
2.1,Ὀνησίμῳ, ,Noun,,Singular,,,,Masculine,Dative,
2.1,καὶ, ,Adverb,,,,,,,,
2.1,Βούρρῳ, ,Noun,,Singular,,,,Masculine,Dative,
2.1,καὶ, ,Adverb,,,,,,,,
2.1,Εὔπλῳ, ,Noun,,Singular,,,,Masculine,Dative,
2.1,καὶ, ,Conjunction,,,,,,,,
2.1,Φρόντωνι,", ",Noun,,Singular,,,,Masculine,Dative,
2.1,δι’, ,Adposition,,,,,,,,
2.1,ὧν, ,Pronoun,,Plural,,,,Neuter,Genitive,
2.1,πάντας, ,Adjective,,Plural,,,,Masculine,Accusative,
2.1,ὑμᾶς, ,Pronoun,Second,Plural,,,,Masculine,Accusative,
2.1,κατὰ, ,Adposition,,,,,,,,
2.1,ἀγάπην, ,Noun,,Singular,,,,Feminine,Accusative,
2.1,εἶδον,. ,Verb,First,Plural,Aorist,Indicative,Active,,,
2.1,ὀναίμην, ,Noun,,Singular,,,,Feminine,Accusative,
2.2,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
2.2,διὰ, ,Adposition,,,,,,,,
2.2,παντός,", ",Adjective,,Singular,,,,Neuter,Genitive,
2.2,ἐάνπερ, ,Conjunction,,,,,,,,
2.2,ἄξιος, ,Adjective,,Singular,,,,Masculine,Nominative,
2.2,ὦ,. ,Interjection,,,,,,,,
2.2,πρέπον, ,Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
2.2,οὖν, ,Adverb,,,,,,,,
2.2,ἐστὶν, ,Verb,Third,Singular,Present,Indicative,Active,,,
2.2,κατὰ, ,Adposition,,,,,,,,
2.2,πάντα, ,Adjective,,Singular,,,,Masculine,Accusative,
2.2,τρόπον, ,Noun,,Singular,,,,Masculine,Accusative,
2.2,δοξάζειν, ,Verb,,,Present,Infinitive,Active,,,
2.2,Ἰησοῦν, ,Noun,,Singular,,Participle,Active,Masculine,Accusative,
2.2,Χριστὸν, ,Adjective,,Singular,,,,Masculine,Accusative,
2.2,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
2.2,δοξάσαντα, ,Verb,,Singular,Aorist,Participle,Active,Masculine,Accusative,
2.2,ὑμᾶς,", ",Pronoun,Second,Plural,,,,Masculine,Accusative,
2.2,ἵνα, ,Conjunction,,,,,,,,
2.2,ἐν, ,Adposition,,,,,,,,
2.2,μιᾷ, ,Adjective,,Singular,,,,Feminine,Dative,
2.2,ὑποταγῇ, ,Noun,Third,Singular,,Subjunctive,,Feminine,Dative,
2.2,κατηρτισμένοι,", ",Verb,,Plural,Perfect,Participle,Medio-passive,Masculine,Nominative,
2.2,ὑποτασσόμενοι, ,Verb,,Plural,Present,Participle,Medio-passive,Masculine,Nominative,
2.2,τῷ, ,Article,,Singular,,,,Masculine,Dative,
2.2,ἐπισκόπῳ, ,Noun,,Singular,,,,Masculine,Dative,
2.2,καὶ, ,Conjunction,,,,,,,,
2.2,τῷ, ,Article,,Singular,,,,Neuter,Dative,
2.2,πρεσβυτερίῳ,", ",Noun,,Singular,,,,Neuter,Dative,
2.2,κατὰ, ,Adposition,,,,,,,,
2.2,πάντα, ,Adjective,,Plural,,,,Neuter,Accusative,
2.2,ἦτε, ,Verb,Second,Plural,Imperfect,Indicative,Active,,,
2.2,ἡγιασμένοι,. ,Verb,,Plural,Perfect,Participle,Medio-passive,Masculine,Nominative,
2.2,Οὐ, ,Adverb,,,,,,,,
2.2,διατάσσομαι, ,Verb,First,Singular,Present,Indicative,Medio-passive,,,
3.1,ὑμῖν, ,Pronoun,,Plural,,,,Masculine,Dative,
3.1,ὡς, ,Adverb,,,,,,,,
3.1,ὤν, ,Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
3.1,τις,. ,Pronoun,,Singular,,,,Masculine,Nominative,
3.1,εἰ, ,Conjunction,,,,,,,,
3.1,γὰρ, ,Adverb,,,,,,,,
3.1,καὶ, ,Adverb,,,,,,,,
3.1,δέδεμαι, ,Verb,First,Singular,Perfect,Indicative,Medio-passive,,,
3.1,ἐν, ,Adposition,,,,,,,,
3.1,τῷ, ,Article,,Singular,,,,Neuter,Dative,
3.1,ὀνόματι,", ",Noun,,Singular,,,,Neuter,Dative,
3.1,οὔπω, ,Adverb,,,,,,,,
3.1,ἀπήρτισμαι, ,Verb,First,Singular,Perfect,Indicative,Medio-passive,,,
3.1,ἐν, ,Adposition,,,,,,,,
3.1,Ἰησοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
3.1,Χριστῷ,· ,Adjective,,Singular,,,,Masculine,Dative,
3.1,νῦν, ,Adverb,,,,,,,,
3.1,γὰρ, ,Adverb,,,,,,,,
3.1,ἀρχὴν, ,Noun,,Singular,,,,Feminine,Accusative,
3.1,ἔχω, ,Verb,First,Singular,Present,Indicative,Active,,,
3.1,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
3.1,μαθητεύεσθαι,", ",Verb,,,Present,Infinitive,Medio-passive,,,
3.1,καὶ, ,Conjunction,,,,,,,,
3.1,προσλαλῶ, ,Verb,First,Singular,Future,Indicative,Active,,,
3.1,ὑμῖν, ,Pronoun,,Plural,,,,Masculine,Dative,
3.1,ὡς, ,Adverb,,,,,,,,
3.1,συνδιδασκαλίταις, ,Noun,,Plural,,,,Masculine,Dative,
3.1,μου,. ,Pronoun,First,Singular,,,,Masculine,Genitive,
3.1,ἐμὲ, ,Pronoun,First,Singular,,,,Masculine,Accusative,
3.1,γὰρ, ,Adverb,,,,,,,,
3.1,ἔδει, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
3.1,ὑφ’, ,Adposition,,,,,,,,
3.1,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
3.1,ὑπαλειφθῆναι, ,Verb,,,Aorist,Infinitive,Passive,,,
3.1,πίστει,", ",Noun,,Singular,,,,Feminine,Dative,
3.1,νουθεσίᾳ,", ",Noun,,Singular,,,,Feminine,Dative,
3.1,ὑπομονῇ,", ",Verb,,Singular,,,Active,Feminine,Dative,
3.1,μακροθυμίᾳ,. ,Noun,,Singular,,,,Feminine,Dative,
3.1,ἀλλ’, ,Adverb,,,,,,,,
3.1,ἐπεὶ, ,Conjunction,,,,,,,,
3.2,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
3.2,ἀγάπη, ,Noun,,Singular,,,,Feminine,Nominative,
3.2,οὐκ, ,Adverb,,,,,,,,
3.2,ἐᾷ, ,Verb,Third,Singular,Present,Indicative,Active,,,
3.2,με, ,Pronoun,First,Singular,,,,Feminine,Accusative,
3.2,σιωπᾶν, ,Verb,,,Present,Infinitive,Active,,,
3.2,περὶ, ,Adposition,,,,,,,,
3.2,ὑμῶν,", ",Pronoun,Second,Plural,,,,Masculine,Genitive,
3.2,διὰ, ,Adposition,,,,,,,,
3.2,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
3.2,προέλαβον, ,Verb,First,Plural,Aorist,Indicative,Active,,,
3.2,παρακαλεῖν, ,Verb,,,Present,Infinitive,Active,,,
3.2,ὑμᾶς,", ",Pronoun,Second,Plural,,,,Masculine,Accusative,
3.2,ὅπως, ,Conjunction,,,,,,,,
3.2,συντρέχητε, ,Verb,Second,Plural,Aorist,Subjunctive,Active,,,
3.2,τῇ, ,Article,,Singular,,,,Feminine,Dative,
3.2,γνώμῃ, ,Noun,,Singular,,,,Feminine,Dative,
3.2,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
3.2,θεοῦ,. ,Noun,,Singular,,,,Masculine,Genitive,
3.2,καὶ, ,Adverb,,,,,,,,
3.2,γὰρ, ,Adverb,,,,,,,,
3.2,Ἰησοῦς, ,Noun,,Singular,,,,Masculine,Nominative,
3.2,Χριστός,", ",Adjective,,Singular,,,,Masculine,Nominative,
3.2,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
3.2,ἀδιάκριτον, ,Adjective,,Singular,,,,Neuter,Nominative,
3.2,ἡμῶν, ,Pronoun,First,Plural,,,,Masculine,Genitive,
3.2,ζῆν,", ",Verb,,,Present,Infinitive,Active,,,
3.2,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
3.2,πατρὸς, ,Noun,,Singular,,,,Masculine,Genitive,
3.2,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
3.2,γνώμη,", ",Noun,,Singular,,,,Feminine,Nominative,
3.2,ὡς, ,Conjunction,,,,,,,,
3.2,καὶ, ,Adverb,,,,,,,,
3.2,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
3.2,ἐπίσκοποι,", ",Noun,,Plural,,,,Masculine,Nominative,
3.2,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
3.2,κατὰ, ,Adposition,,,,,,,,
3.2,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
3.2,πέρατα, ,Noun,,Plural,,,,Neuter,Accusative,
3.2,ὁρισθέντες,", ",Verb,,Plural,Aorist,Participle,Passive,Masculine,Nominative,
3.2,ἐν, ,Adposition,,,,,,,,
3.2,Ἰησοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
3.2,Χριστοῦ, ,Adjective,,Singular,,,,Masculine,Genitive,
3.2,γνώμῃ, ,Noun,,Singular,,,,Feminine,Dative,
3.2,εἰσίν,. ,Verb,Third,Plural,Present,Indicative,Active,,,
3.2,Ὅθεν, ,Adverb,,,,,,,,
3.2,πρέπει, ,Verb,Third,Singular,Present,Indicative,Active,,,
4.1,ὑμῖν, ,Pronoun,Second,Plural,,,,Masculine,Dative,
4.1,συντρέχειν, ,Verb,,,Present,Infinitive,Active,,,
4.1,τῇ, ,Article,,Singular,,,,Feminine,Dative,
4.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
4.1,ἐπισκόπου, ,Noun,,Singular,,,,Masculine,Genitive,
4.1,γνώμῃ,", ",Noun,,Singular,,,,Feminine,Dative,
4.1,ὅπερ, ,Pronoun,,Singular,,,,Neuter,Accusative,
4.1,καὶ, ,Adverb,,,,,,,,
4.1,ποιεῖτε,. ,Verb,Second,Plural,Present,Indicative,Active,,,
4.1,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
4.1,γὰρ, ,Adverb,,,,,,,,
4.1,ἀξιονόμαστον, ,Adjective,,Singular,,,,Neuter,Nominative,
4.1,ὑμῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
4.1,πρεσβυτέριον,", ",Noun,,Singular,,,,Neuter,Nominative,
4.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
4.1,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
4.1,ἄξιον,", ",Adjective,,Singular,,,,Neuter,Nominative,
4.1,οὕτως, ,Adverb,,,,,,,,
4.1,συνήρμοσται, ,Verb,Third,Plural,Perfect,Indicative,Medio-passive,,,
4.1,τῷ, ,Article,,Singular,,,,Masculine,Dative,
4.1,ἐπισκόπῳ,", ",Noun,,Singular,,,,Masculine,Dative,
4.1,ὡς, ,Conjunction,,,,,,,,
4.1,χορδαὶ, ,Noun,,Plural,,,,Feminine,Nominative,
4.1,κιθάρᾳ,. ,Noun,,Singular,,,,Feminine,Dative,
4.1,διὰ, ,Adposition,,,,,,,,
4.1,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
4.1,ἐν, ,Adposition,,,,,,,,
4.1,τῇ, ,Article,,Singular,,,,Feminine,Dative,
4.1,ὁμονοίᾳ, ,Noun,,Singular,,,,Feminine,Dative,
4.1,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
4.1,καὶ, ,Conjunction,,,,,,,,
4.1,συμφώνῳ, ,Noun,,Singular,,,,Feminine,Dative,
4.1,ἀγάπῃ, ,Noun,,Singular,,,,Feminine,Dative,
4.1,Ἰησοῦς, ,Noun,,Singular,,,,Masculine,Nominative,
4.1,Χριστὸς, ,Adjective,,Singular,,,,Masculine,Nominative,
4.1,ᾄδεται,. ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
4.1,καὶ, ,Adverb,,,,,,,,
4.1,οἱ, ,Article,,Plural,,,,Masculine,Dative,
4.1,κατ’, ,Adposition,,,,,,,,
4.2,ἄνδρα, ,Noun,,Singular,,,,Masculine,Accusative,
4.2,δὲ, ,Adverb,,,,,,,,
4.2,χορὸς, ,Noun,,Singular,,,,Masculine,Nominative,
4.2,γίνεσθε,", ",Verb,Second,Plural,Present,Imperative,Medio-passive,,,
4.2,ἵνα, ,Conjunction,,,,,,,,
4.2,σύμφωνοι, ,Adjective,,Plural,,,,Masculine,Nominative,
4.2,ὄντες, ,Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
4.2,ἐν, ,Adposition,,,,,,,,
4.2,ὁμονοίᾳ,", ",Noun,,Singular,,,,Feminine,Dative,
4.2,χρῶμα, ,Noun,,Singular,,,,Neuter,Accusative,
4.2,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
