reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
1.7,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
1.7,παρ’, ,Adposition,,,,,,,,
1.7,αὐτοῦ,. ,Pronoun,,Singular,,,,Masculine,Genitive,
1.7,ἐκάλεσεν, ,Verb,Third,Singular,Aorist,indicative,Active,,,
1.8,γὰρ, ,Adverb,,,,,,,,
1.8,ἡμᾶς, ,Pronoun,First,Plural,,,,Masculine,Accusative,
1.8,οὐκ, ,Adverb,,,,,,,,
1.8,ὄντας, ,Verb,,Plural,Present,participle,Active,Masculine,Accusative,
1.8,καὶ, ,Conjunction,,,,,,,,
1.8,ἠθέλησεν, ,Verb,Third,Singular,Aorist,indicative,Active,,,
1.8,ἐκ, ,Adposition,,,,,,,,
1.8,μὴ, ,Adverb,,,,,,,,
1.8,ὄντος, ,Verb,,Singular,Present,participle,Active,Masculine,Genitive,
1.8,εἶναι, ,Verb,,,Present,infinitive,Active,,,
1.8,ἡμᾶς,. ,Pronoun,First,Plural,,,,Masculine,Accusative,
1.8,Εὐφράνθητι,", ",Noun,Second,Singular,,indicative,Active,,,
2.1,στεῖρα, ,Noun,,Singular,,,,Feminine,Nominative,
2.1,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
2.1,οὐ, ,Adverb,,,,,,,,
2.1,τίκτουσα,", ",Verb,,Singular,Present,participle,Active,Feminine,Nominative,
2.1,ῥῆξον, ,Verb,Second,Singular,,imperative,,,Accusative,
2.1,καὶ, ,Conjunction,,,,,,,,
2.1,βόησον,", ",Verb,Second,Singular,Aorist,imperative,Active,,,
2.1,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
2.1,οὐκ, ,Adverb,,,,,,,,
2.1,ὠδίνουσα,", ",Verb,,Singular,Present,participle,Active,Feminine,Nominative,
2.1,ὅτι, ,Conjunction,,,,,,,,
2.1,πολλὰ, ,Adjective,,Plural,,,,Neuter,Nominative,
2.1,τὰ, ,Article,,Plural,,,,Neuter,Nominative,
2.1,τέκνα, ,Noun,,Plural,,,,Neuter,Nominative,
2.1,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
2.1,ἐρήμου, ,Adjective,,Singular,,,,Feminine,Genitive,
2.1,μᾶλλον, ,Adverb,,,,,,,,
2.1,ἢ, ,Conjunction,,,,,,,,
2.1,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
2.1,ἐχούσης, ,Verb,,Singular,Present,participle,Active,Feminine,Genitive,
2.1,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
2.1,ἄνδρα,. ,Noun,,Singular,,,,Masculine,Accusative,
2.1,ὃ, ,Pronoun,,Singular,,,,Masculine,Nominative,
2.1,εἶπεν,· ,Verb,Third,Singular,Aorist,indicative,Active,,,
2.1,Εὐφράνθητι,", ",Verb,Second,Singular,,imperative,Active,,,
2.1,στεῖρα, ,Noun,,Singular,,,,Feminine,Nominative,
2.1,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
2.1,οὐ, ,Adverb,,,,,,,,
2.1,τίκτουσα,", ",Verb,,Singular,Present,participle,Active,Feminine,Nominative,
2.1,ἡμᾶς, ,Pronoun,First,Plural,,,,Masculine,Accusative,
2.1,εἶπεν,· ,Verb,Third,Singular,Aorist,indicative,Active,,,
2.1,στεῖρα, ,Noun,,Singular,,,,Feminine,Nominative,
2.1,γὰρ, ,Adverb,,,,,,,,
2.1,ἦν, ,Verb,Third,Singular,Imperfect,indicative,Active,,,
2.1,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
2.1,ἐκκλησία, ,Noun,,Singular,,,,Feminine,Nominative,
2.1,ἡμῶν, ,Pronoun,First,Plural,,,,Masculine,Genitive,
2.1,πρὸ, ,Adposition,,,,,,,,
2.1,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
2.1,δοθῆναι, ,Verb,,,Aorist,infinitive,Passive,,,
2.1,αὐτῇ, ,Pronoun,,Singular,,,,Feminine,Dative,
2.1,τέκνα,. ,Noun,,Plural,,,,Neuter,Accusative,
2.1,ὃ, ,Article,,Singular,,,,Masculine,Nominative,
2.1,δὲ, ,Adverb,,,,,,,,
2.1,εἶπεν,· ,Verb,Third,Singular,Aorist,indicative,Active,,,
2.2,Βόησον,", ",Verb,Second,Singular,Aorist,imperative,Active,,,
2.2,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
2.2,οὐκ, ,Adverb,,,,,,,,
2.2,ὠδίνουσα,", ",Verb,,Singular,Present,participle,Active,Feminine,Nominative,
2.2,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
2.2,λέγει,· ,Verb,Third,Singular,Present,indicative,Active,,,
2.2,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
2.2,προσευχὰς, ,Noun,,Plural,,,,Feminine,Accusative,
2.2,ἡμῶν, ,Pronoun,First,Plural,,,,Masculine,Genitive,
2.2,ἁπλῶς, ,Adverb,,,,,,,,
2.2,ἀναφέρειν, ,Verb,,,Present,infinitive,Active,,,
2.2,πρὸς, ,Adposition,,,,,,,,
2.2,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
2.2,θεόν,", ",Noun,,Singular,,,,Masculine,Accusative,
2.2,μὴ, ,Adverb,,,,,,,,
2.2,ὡς, ,Conjunction,,,,,,,,
2.2,αἱ, ,Article,,Plural,,,,Feminine,Nominative,
2.2,ὠδίνουσαι, ,Verb,,Plural,Present,participle,Active,Feminine,Nominative,
2.2,ἐγκακῶμεν,", ",Verb,First,Plural,Aorist,subjunctive,Active,,,
2.2,ὃ, ,Article,,Singular,,,,Masculine,Accusative,
2.2,δὲ, ,Conjunction,,,,,,,,
2.2,εἶπεν,· ,Verb,Third,Singular,Aorist,indicative,Active,,,
2.2,Ὅτι, ,Conjunction,,,,,,,,
2.3,πολλὰ, ,Adjective,,Plural,,,,Neuter,Nominative,
2.3,τὰ, ,Article,,Plural,,,,Neuter,Nominative,
2.3,τέκνα, ,Noun,,Plural,,,,Neuter,Nominative,
2.3,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
2.3,ἐρήμου, ,Adjective,,Singular,,,,Feminine,Genitive,
2.3,μᾶλλον, ,Adverb,,,,,,,,
2.3,ἢ, ,Conjunction,,,,,,,,
2.3,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
2.3,ἐχούσης, ,Verb,,Singular,Present,participle,Active,Feminine,Genitive,
2.3,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
2.3,ἄνδρα,· ,Noun,,Singular,,,,Masculine,Accusative,
2.3,ἐπεὶ, ,Conjunction,,,,,,,,
2.3,ἔρημος, ,Adjective,,Singular,,,,Masculine,Nominative,
2.3,ἐδόκει, ,Verb,Third,Singular,Imperfect,indicative,Active,,,
2.3,εἶναι, ,Verb,,,Present,infinitive,Active,,,
2.3,ἀπὸ, ,Adposition,,,,,,,,
2.3,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
2.3,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
2.3,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.3,λαὸς, ,Noun,,Singular,,,,Masculine,Nominative,
2.3,ἡμῶν,", ",Pronoun,First,Plural,,,,Masculine,Genitive,
2.3,νυνὶ, ,Adverb,,,,,,,,
2.3,δὲ, ,Conjunction,,,,,,,,
2.3,πιστεύσαντες, ,Verb,,Plural,Aorist,participle,Active,Masculine,Nominative,
2.3,πλείονες, ,Adjective,,Plural,,,,Masculine,Nominative,Comparative
2.3,ἐγενόμεθα, ,Verb,First,Plural,Aorist,indicative,Middle,,,
2.3,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
2.3,δοκούντων, ,Verb,,Plural,Present,participle,Active,Masculine,Genitive,
2.3,ἔχειν, ,Verb,,,Present,infinitive,Active,,,
2.3,θεόν,. ,Noun,,Singular,,,,Masculine,Accusative,
2.3,καὶ, ,Adverb,,,,,,,,
2.3,ἑτέρα, ,Adjective,,Singular,,,,Feminine,Nominative,
2.3,δὲ, ,Adverb,,,,,,,,
2.3,γραφὴ, ,Noun,,Singular,,,,Feminine,Nominative,
2.4,λέγει,", ",Verb,Third,Singular,Present,indicative,Active,,,
2.4,ὅτι, ,Conjunction,,,,,,,,
2.4,οὐκ, ,Adverb,,,,,,,,
2.4,ἦλθον, ,Verb,First,Plural,Aorist,indicative,Active,,,
2.4,καλέσαι, ,Verb,,,Aorist,infinitive,Active,,,
2.4,δικαίους,", ",Adjective,,Plural,,,,Masculine,Accusative,
2.4,ἀλλὰ, ,Conjunction,,,,,,,,
2.4,ἁμαρτωλούς,· ,Adjective,,Plural,,,,Masculine,Accusative,
2.4,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
2.4,λέγει,", ",Verb,Third,Singular,Present,indicative,Active,,,
2.4,ὅτι, ,Conjunction,,,,,,,,
2.5,δεῖ, ,Verb,Third,Singular,Present,indicative,Active,,,
2.5,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
2.5,ἀπολλυμένους, ,Verb,,Plural,Present,participle,Medio-passive,Masculine,Accusative,
2.5,σώζειν,. ,Verb,,,Present,infinitive,Active,,,
2.5,ἐκεῖνο, ,Pronoun,,Singular,,,,Neuter,Nominative,
2.5,γάρ, ,Adverb,,,,,,,,
2.5,ἐστιν, ,Verb,Third,Singular,Present,indicative,Active,,,
2.6,μέγα, ,Adjective,,Singular,,,,Neuter,Nominative,
2.6,καὶ, ,Conjunction,,,,,,,,
2.6,θαυμαστὸν, ,Adjective,,Singular,,,,Neuter,Nominative,
2.6,οὐ, ,Adverb,,,,,,,,
2.6,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
2.6,ἑστῶτα, ,Verb,,Plural,Perfect,participle,Active,Neuter,Accusative,
2.6,στηρίζειν,", ",Verb,,,Present,infinitive,Active,,,
2.6,ἀλλὰ, ,Conjunction,,,,,,,,
2.6,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
2.6,πίπτοντα,. ,Verb,,Plural,Present,participle,Active,Neuter,Accusative,
2.6,οὕτως, ,Adverb,,,,,,,,
2.6,καὶ, ,Adverb,,,,,,,,
2.6,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.6,Χριστὸς, ,Adjective,,Singular,,,,Masculine,Nominative,
2.7,ἠθέλησεν, ,Verb,Third,Singular,Aorist,indicative,Active,,,
2.7,σῶσαι, ,Verb,,,Aorist,infinitive,Active,,,
2.7,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
2.7,ἀπολλύμενα,", ",Verb,,Plural,Present,participle,Medio-passive,Neuter,Accusative,
2.7,καὶ, ,Conjunction,,,,,,,,
2.7,ἔσωσεν, ,Verb,Third,Singular,Aorist,indicative,Active,,,
2.7,πολλούς,", ",Adjective,,Plural,,,,Masculine,Accusative,
2.7,ἐλθὼν, ,Verb,,Singular,Aorist,participle,Active,Masculine,Nominative,
2.7,καὶ, ,Conjunction,,,,,,,,
2.7,καλέσας, ,Verb,,Singular,Aorist,participle,Active,Masculine,Nominative,
2.7,ἡμᾶς, ,Pronoun,First,Plural,,,,Masculine,Accusative,
2.7,ἤδη, ,Adverb,,,,,,,,
2.7,ἀπολλυμένους,. ,Verb,,Plural,Present,participle,Medio-passive,Masculine,Accusative,
2.7,Τοσοῦτον, ,Adjective,,Singular,,,,Neuter,Accusative,
2.7,οὖν, ,Adverb,,,,,,,,
2.7,ἔλεος, ,Noun,,Singular,,,,Neuter,Genitive,
3.1,ποιήσαντος, ,Verb,,Singular,Aorist,participle,Active,Masculine,Genitive,
3.1,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
3.1,εἰς, ,Adposition,,,,,,,,
3.1,ἡμᾶς,", ",Pronoun,First,Plural,,,,Masculine,Accusative,
3.1,πρῶτον, ,Adjective,,Singular,,,,Neuter,Accusative,
3.1,μέν,", ",Adverb,,,,,,,,
3.1,ὅτι, ,Conjunction,,,,,,,,
3.1,ἡμεῖς, ,Pronoun,First,Plural,,,,Masculine,Nominative,
3.1,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
3.1,ζῶντες, ,Verb,,Plural,Present,participle,Active,Masculine,Nominative,
3.1,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
3.1,νεκροῖς, ,Noun,,Plural,,,,Masculine,Dative,
3.1,θεοῖς, ,Noun,,Plural,,,,Masculine,Dative,
3.1,οὐ, ,Adverb,,,,,,,,
3.1,θύομεν, ,Verb,First,Plural,Present,indicative,Active,,,
3.1,καὶ, ,Conjunction,,,,,,,,
3.1,οὐ, ,Adverb,,,,,,,,
3.1,προσκυνοῦμεν, ,Verb,First,Plural,Future,indicative,Active,,,
3.1,αὐτοῖς,", ",Pronoun,,Plural,,,,Masculine,Dative,
3.1,ἀλλὰ, ,Conjunction,,,,,,,,
3.1,ἔγνωμεν, ,Verb,First,Plural,Aorist,subjunctive,Active,,,
3.1,δι’, ,Adposition,,,,,,,,
3.1,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
3.1,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
3.1,πατέρα, ,Noun,,Singular,,,,Masculine,Accusative,
3.1,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
3.1,ἀληθείας,· ,Noun,,Singular,,,,Feminine,Genitive,
3.1,τίς, ,Pronoun,,Singular,,,,Feminine,Nominative,
3.1,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
3.1,γνῶσις, ,Noun,,Singular,,,,Feminine,Nominative,
3.1,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
3.1,πρὸς, ,Adposition,,,,,,,,
3.1,αὐτόν,", ",Pronoun,,Singular,,,,Masculine,Accusative,
3.1,ἢ, ,Conjunction,,,,,,,,
3.1,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
3.1,μὴ, ,Adverb,,,,,,,,
3.1,ἀρνεῖσθαι, ,Verb,,,Present,infinitive,Medio-passive,,,
3.1,δι’, ,Adposition,,,,,,,,
3.1,οὗ, ,Pronoun,,Singular,,,,Masculine,Genitive,
3.1,ἔγνωμεν, ,Verb,First,Plural,Aorist,subjunctive,Active,,,
3.1,αὐτόν,; ,Pronoun,,Singular,,,,Masculine,Accusative,
3.1,λέγει, ,Verb,Third,Singular,Present,indicative,Active,,,
3.1,δὲ, ,Adverb,,,,,,,,
3.1,καὶ, ,Adverb,,,,,,,,
3.1,αὐτός,· ,Pronoun,,Singular,,,,Masculine,Nominative,
3.2,Τὸν, ,Article,,Singular,,,,Masculine,Accusative,
3.2,ὁμολογήσαντά, ,Verb,,Singular,Aorist,participle,Active,Masculine,Accusative,
3.2,με, ,Pronoun,First,Singular,,,,Masculine,Accusative,
3.2,ἐνώπιον, ,Noun,,Singular,,,,Neuter,Accusative,
3.2,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
3.2,ἀνθρώπων,", ",Noun,,Plural,,,,Masculine,Genitive,
3.2,ὁμολογήσω, ,Verb,First,Singular,Future,indicative,Active,,,
3.2,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
3.2,ἐνώπιον, ,Noun,,Singular,,,,Masculine,Accusative,
3.2,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
3.2,πατρός, ,Noun,,Singular,,,,Masculine,Genitive,
3.2,μου,. ,Pronoun,First,Singular,,,,Masculine,Genitive,
3.2,οὗτος, ,Pronoun,,Singular,,,,Masculine,Nominative,
3.2,οὖν, ,Adverb,,,,,,,,
3.2,ἐστὶν, ,Verb,Third,Singular,Present,indicative,Active,,,
