reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
2.2,τίς, ,Pronoun,,Singular,,,,Masculine,Nominative,
2.2,οὐκ, ,Adverb,,,,,,,,
2.2,ἂν, ,Adverb,,,,,,,,
2.2,θαυμάσειεν,; ,Verb,Third,Singular,Aorist,Optative,Active,,,
2.2,οἳ, ,Article,,Plural,,,,Masculine,Nominative,
2.2,μάστιξιν, ,Noun,,Singular,,,,Feminine,Dative,
2.2,μὲν, ,Adverb,,,,,,,,
2.2,καταξανθέντες,", ",Verb,,Plural,Aorist,Participle,Passive,Masculine,Nominative,
2.2,ὥστε, ,Conjunction,,,,,,,,
2.2,μέχρι, ,Adposition,,,,,,,,
2.2,τῶν, ,Article,,Plural,,,,Feminine,Genitive,
2.2,ἔσω, ,Adposition,,,,,,,,
2.2,φλεβῶν, ,Noun,,Plural,,,,Feminine,Genitive,
2.2,καὶ, ,Conjunction,,,,,,,,
2.2,ἀρτηριῶν, ,Noun,,Plural,,,,Feminine,Genitive,
2.2,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
2.2,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
2.2,σαρκὸς, ,Noun,,Singular,,,,Feminine,Genitive,
2.2,οἰκονομίαν, ,Noun,,Singular,,,,Feminine,Accusative,
2.2,θεωρεῖσθαι,", ",Verb,,,Present,Infinitive,Medio-passive,,,
2.2,ὑπέμειναν,", ",Verb,Third,Plural,Aorist,Indicative,Active,,,
2.2,ὡς, ,Conjunction,,,,,,,,
2.2,καὶ, ,Adverb,,,,,,,,
2.2,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
2.2,περιεστῶτας, ,Verb,,Plural,Perfect,Participle,Active,Masculine,Accusative,
2.2,ἐλεεῖν, ,Verb,,,Present,Infinitive,Active,,,
2.2,καὶ, ,Conjunction,,,,,,,,
2.2,ὀδύρεσθαι,· ,Verb,,,Present,Infinitive,Medio-passive,,,
2.2,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
2.2,δὲ, ,Adverb,,,,,,,,
2.2,καὶ, ,Adverb,,,,,,,,
2.2,εἰς, ,Adposition,,,,,,,,
2.2,τοσοῦτον, ,Pronoun,,Singular,,,,Neuter,Accusative,
2.2,γενναιότητος, ,Noun,,Singular,,,,Feminine,Genitive,
2.2,ἐλθεῖν,", ",Verb,,,Aorist,Infinitive,Active,,,
2.2,ὥστε, ,Conjunction,,,,,,,,
2.2,μήτε, ,Adverb,,,,,,,,
2.2,γρύξαι, ,Verb,,,Aorist,Infinitive,Active,,,
2.2,μήτε, ,Conjunction,,,,,,,,
2.2,στενάξαι, ,Verb,,,Aorist,Infinitive,Active,,,
2.2,τινὰ, ,Pronoun,,Singular,,,,Masculine,Accusative,
2.2,αὐτῶν,", ",Pronoun,,Plural,,,,Masculine,Genitive,
2.2,ἐπιδεικνυμένους, ,Verb,,Plural,Present,Participle,Medio-passive,Masculine,Accusative,
2.2,ἅπασιν, ,Adjective,,Plural,,,,Masculine,Dative,
2.2,ἡμῖν,", ",Pronoun,First,Plural,,,,Masculine,Dative,
2.2,ὅτι, ,Conjunction,,,,,,,,
2.2,ἐκείνῃ, ,Pronoun,,Singular,,,,Feminine,Dative,
2.2,τῇ, ,Article,,Singular,,,,Feminine,Dative,
2.2,ὥρᾳ, ,Noun,,Singular,,,,Feminine,Dative,
2.2,βασανιζόμενοι, ,Verb,,Plural,Present,Participle,Medio-passive,Masculine,Nominative,
2.2,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
2.2,σαρκὸς, ,Noun,,Singular,,,,Feminine,Genitive,
2.2,ἀπεδήμουν, ,Verb,Third,Plural,Imperfect,Indicative,Active,,,
2.2,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
2.2,γενναιότατοι, ,Adjective,,Plural,,,,Masculine,Nominative,Superlative
2.2,μάρτυρες, ,Noun,,Plural,,,,Masculine,Nominative,
2.2,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
2.2,Χριστοῦ,", ",Noun,,Singular,,,,Masculine,Genitive,
2.2,μᾶλλον, ,Adverb,,,,,,,,
2.2,δέ,", ",Conjunction,,,,,,,,
2.2,ὅτι, ,Conjunction,,,,,,,,
2.2,παρεστὼς, ,Verb,,Singular,Perfect,Participle,Active,Masculine,Nominative,
2.2,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.2,κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
2.2,ὡμίλει, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
2.2,αὐτοῖς,. ,Pronoun,,Plural,,,,Masculine,Dative,
2.2,καὶ, ,Adverb,,,,,,,,
2.2,προσέχοντες, ,Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
2.3,τῇ, ,Article,,Singular,,,,Feminine,Dative,
2.3,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
2.3,Χριστοῦ, ,Adjective,,Singular,,,,Masculine,Genitive,
2.3,χάριτι, ,Noun,,Singular,,,,Feminine,Dative,
2.3,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
2.3,κοσμικῶν, ,Adjective,,Plural,,,,Masculine,Genitive,
2.3,κατεφρόνουν, ,Verb,Third,Plural,Imperfect,Indicative,Active,,,
2.3,βασάνων,", ",Noun,,Plural,,,,Masculine,Genitive,
2.3,διὰ, ,Adposition,,,,,,,,
2.3,μιᾶς, ,Adjective,,Singular,,,,Feminine,Genitive,
2.3,ὥρας, ,Noun,,Singular,,,,Feminine,Genitive,
