reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
1.1,ἀκούσαντά, ,Verb,,Singular,Aorist,Participle,Active,Masculine,Accusative,
1.1,σε, ,Pronoun,Second,Singular,,,,Masculine,Accusative,
1.1,βελτίω, ,Adjective,,Plural,,,,Neuter,Accusative,Comparative
1.1,γενέσθαι,", ",Verb,,,Aorist,Infinitive,Middle,,,
1.1,σοί, ,Pronoun,Second,Singular,,,,Masculine,Dative,
1.1,τε, ,Conjunction,,,,,,,,
1.1,οὕτως, ,Adverb,,,,,,,,
1.1,ἀκοῦσαι,", ",Verb,,,Aorist,Infinitive,Active,,,
1.1,ὡς, ,Conjunction,,,,,,,,
1.1,μὴ, ,Adverb,,,,,,,,
1.1,λυπηθῆναι, ,Verb,,,Aorist,Infinitive,Passive,,,
1.1,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
1.1,εἰπόντα,. ,Verb,,Singular,Aorist,Participle,Active,Masculine,Accusative,
1.1,Ἄγε, ,Adverb,Second,,,Imperative,Active,,,
2.1,δή,", ",Adverb,,,,,,,,
2.1,καθάρας, ,Verb,,Singular,Aorist,Participle,Active,Masculine,Nominative,
2.1,σεαυτὸν, ,Pronoun,Second,Singular,,,,Masculine,Accusative,
2.1,ἀπὸ, ,Adposition,,,,,,,,
2.1,πάντων, ,Adjective,,Plural,,,,Masculine,Genitive,
2.1,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
2.1,προκατεχόντων, ,Verb,,Plural,Present,Participle,Active,Masculine,Genitive,
2.1,σου, ,Pronoun,Second,Singular,,,,Masculine,Genitive,
2.1,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
2.1,διάνοιαν, ,Noun,,Singular,,,,Feminine,Accusative,
2.1,λογισμῶν, ,Noun,,Plural,,,,Masculine,Genitive,
2.1,καὶ, ,Conjunction,,,,,,,,
2.1,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
2.1,ἀπατῶσάν, ,Verb,,Singular,Aorist,Participle,Active,Feminine,Accusative,
2.1,σε, ,Pronoun,Second,Singular,,,,Masculine,Accusative,
2.1,συνήθειαν, ,Noun,,Singular,,,,Feminine,Accusative,
2.1,ἀποσκευασάμενος, ,Verb,,Singular,Aorist,Participle,Middle,Masculine,Nominative,
2.1,καὶ, ,Conjunction,,,,,,,,
2.1,γενόμενος, ,Verb,,Singular,Aorist,Participle,Middle,Masculine,Nominative,
2.1,ὥσπερ, ,Conjunction,,,,,,,,
2.1,ἐξ, ,Adposition,,,,,,,,
2.1,ἀρχῆς, ,Noun,,Singular,,,,Feminine,Genitive,
2.1,καινὸς, ,Adjective,,Singular,,,,Masculine,Nominative,
2.1,ἄνθρωπος,", ",Noun,,Singular,,,,Masculine,Nominative,
2.1,ὡς, ,Conjunction,,,,,,,,
2.1,ἂν, ,Adverb,,,,,,,,
2.1,καὶ, ,Adverb,,,,,,,,
2.1,λόγου, ,Noun,,Singular,,,,Masculine,Genitive,
2.1,καινοῦ,", ",Adjective,,Singular,,,,Masculine,Genitive,
2.1,καθάπερ, ,Conjunction,,,,,,,,
2.1,καὶ, ,Adverb,,,,,,,,
2.1,αὐτὸς, ,Pronoun,,Singular,,,,Masculine,Nominative,
2.1,ὡμολόγησας,", ",Verb,Second,Singular,Aorist,Indicative,Active,,,
2.1,ἀκροατὴς, ,Noun,,Singular,,,,Masculine,Nominative,
2.1,ἐσόμενος,· ,Verb,,Singular,Future,Participle,Middle,Masculine,Nominative,
2.1,ἴδε, ,Verb,Second,Singular,Aorist,Indicative,Active,,,
2.1,μὴ, ,Adverb,,,,,,,,
2.1,μόνον, ,Adjective,,Singular,,,,Neuter,Accusative,
2.1,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
2.1,ὀφθαλμοῖς,", ",Noun,,Plural,,,,Masculine,Dative,
2.1,ἀλλὰ, ,Conjunction,,,,,,,,
2.1,καὶ, ,Adverb,,,,,,,,
2.1,τῇ, ,Article,,Singular,,,,Feminine,Dative,
2.1,φρονήσει,", ",Verb,Third,Singular,Future,Indicative,Active,,Dative,
2.1,τίνος, ,Pronoun,,Singular,,,,Feminine,Genitive,
2.1,ὑποστάσεως, ,Noun,,Singular,,,,Feminine,Genitive,
2.1,ἢ, ,Conjunction,,,,,,,,
2.1,τίνος, ,Pronoun,,Singular,,,,Neuter,Genitive,
2.1,εἴδους, ,Noun,,Singular,,,,Neuter,Genitive,
2.1,τυγχάνουσιν,", ",Verb,Third,Plural,Present,Indicative,Active,,,
2.1,οὓς, ,Pronoun,,Plural,,,,Masculine,Accusative,
2.1,ἐρεῖτε, ,Verb,Second,Plural,Future,Indicative,Active,,,
2.1,καὶ, ,Conjunction,,,,,,,,
2.1,νομίζετε, ,Verb,Second,Plural,Present,Indicative,Active,,,
2.1,θεούς,. ,Noun,,Plural,,,,Masculine,Accusative,
2.1,οὐχ, ,Adverb,,,,,,,,
2.2,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.2,μέν, ,Adverb,,,,,,,,
2.2,τις, ,Pronoun,,Singular,,,,Masculine,Nominative,
2.2,λίθος, ,Noun,,Singular,,,,Masculine,Nominative,
2.2,ἐστίν,", ",Verb,Third,Singular,Present,Indicative,Active,,,
2.2,ὅμοιος, ,Adjective,,Singular,,,,Masculine,Nominative,
2.2,τῷ, ,Article,,Singular,,,,Masculine,Dative,
2.2,πατουμένῳ,", ",Verb,,Singular,Present,Participle,Medio-passive,Masculine,Dative,
2.2,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.2,δ’, ,Conjunction,,,,,,,,
2.2,ἐστὶ, ,Verb,Third,Singular,Present,Indicative,Active,,,
2.2,χαλκός,", ",Noun,,Singular,,,,Masculine,Nominative,
2.2,οὐ, ,Adverb,,,,,,,,
2.2,κρείσσων, ,Adjective,,Singular,,,,Masculine,Nominative,Comparative
2.2,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
2.2,εἰς, ,Adposition,,,,,,,,
2.2,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
2.2,χρῆσιν, ,Noun,,Singular,,,,Feminine,Accusative,
2.2,ἡμῖν, ,Pronoun,First,Plural,,,,Masculine,Dative,
2.2,κεχαλκευμένων, ,Verb,,Plural,Perfect,Participle,Medio-passive,Masculine,Genitive,
2.2,σκευῶν,", ",Noun,,Plural,,,,Masculine,Genitive,
2.2,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.2,δὲ, ,Conjunction,,,,,,,,
2.2,ξύλον,", ",Noun,,Singular,,,,Neuter,Accusative,
2.2,ἤδη, ,Adverb,,,,,,,,
2.2,καὶ, ,Adverb,,,,,,,,
2.2,σεσηπός,", ",Noun,,Singular,,,,Masculine,Nominative,
2.2,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.2,δὲ, ,Conjunction,,,,,,,,
2.2,ἄργυρος,", ",Noun,,Singular,,,,Masculine,Nominative,
2.2,χρῄζων, ,Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
2.2,ἀνθρώπου, ,Noun,,Singular,,,,Masculine,Genitive,
2.2,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
2.2,φυλάξαντος,", ",Verb,,Singular,Aorist,Participle,Active,Masculine,Genitive,
2.2,ἵνα, ,Conjunction,,,,,,,,
2.2,μὴ, ,Adverb,,,,,,,,
2.2,κλαπῇ,", ",Verb,Third,Singular,Present,Subjunctive,Active,,,
2.2,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.2,δὲ, ,Conjunction,,,,,,,,
2.2,σίδηρος,", ",Noun,,Singular,,,,Masculine,Nominative,
2.2,ὑπὸ, ,Adposition,,,,,,,,
2.2,ἰοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
2.2,διεφθαρμένος,", ",Verb,,Singular,Perfect,Participle,Medio-passive,Masculine,Nominative,
2.2,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.2,δὲ, ,Conjunction,,,,,,,,
2.2,ὄστρακον,", ",Noun,,Singular,,,,Neuter,Accusative,
2.2,οὐδὲν, ,Pronoun,,Singular,,,,Neuter,Accusative,
2.2,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
2.2,κατεσκευασμένου, ,Verb,,Singular,Perfect,Participle,Medio-passive,Neuter,Genitive,
2.2,πρὸς, ,Adposition,,,,,,,,
2.2,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
2.2,ἀτιμοτάτην, ,Adjective,,Singular,,,,Feminine,Accusative,Superlative
2.2,ὑπηρεσίαν, ,Noun,,Singular,,,,Feminine,Accusative,
2.2,εὐπρεπέστερον,; ,Adjective,,Singular,,,,Neuter,Accusative,Comparative
2.2,οὐ, ,Adverb,,,,,,,,
2.2,φθαρτῆς, ,Noun,,Singular,,,,Feminine,Genitive,
2.3,ὕλης, ,Noun,,Singular,,,,Feminine,Genitive,
2.3,ταῦτα, ,Pronoun,,Plural,,,,Neuter,Accusative,
2.3,πάντα,; ,Adjective,,Plural,,,,Neuter,Nominative,
2.3,οὐχ, ,Adverb,,,,,,,,
2.3,ὑπὸ, ,Adposition,,,,,,,,
2.3,σιδήρου, ,Noun,,Singular,,,,Neuter,Genitive,
2.3,καὶ, ,Conjunction,,,,,,,,
2.3,πυρὸς, ,Noun,,Singular,,,,Neuter,Genitive,
2.3,κεχαλκευμένα,; ,Verb,,Plural,Perfect,Participle,Medio-passive,Neuter,Nominative,
2.3,οὐχ, ,Adverb,,,,,,,,
2.3,ὃ, ,Article,,Singular,,,,Masculine,Nominative,
2.3,μὲν, ,Adverb,,,,,,,,
2.3,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
2.3,λιθοξόος,", ",Noun,,Singular,,,,Masculine,Nominative,
2.3,ὃ, ,Article,,Singular,,,,Masculine,Nominative,
2.3,δὲ, ,Adverb,,,,,,,,
2.3,χαλκεύς,", ",Noun,,Singular,,,,Masculine,Nominative,
2.3,ὃ, ,Article,,Singular,,,,Masculine,Nominative,
2.3,δὲ, ,Conjunction,,,,,,,,
2.3,ἀργυροκόπος,", ",Adjective,,Singular,,,,Masculine,Nominative,
2.3,ὃ, ,Article,,Singular,,,,Masculine,Nominative,
2.3,δὲ, ,Conjunction,,,,,,,,
2.3,κεραμεὺς, ,Noun,,Singular,,,,Masculine,Nominative,
2.3,ἔπλασεν,; ,Verb,Third,Singular,Aorist,Indicative,Active,,,
2.3,οὐ, ,Adverb,,,,,,,,
2.3,πρὶν, ,Adverb,,,,,,,,
2.3,ἢ, ,Conjunction,,,,,,,,
2.3,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
2.3,τέχναις, ,Noun,,Plural,,,,Feminine,Dative,
2.3,τούτων, ,Pronoun,,Plural,,,,Neuter,Genitive,
2.3,εἰς, ,Adposition,,,,,,,,
2.3,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
2.3,μορφὴν, ,Noun,,Singular,,,,Feminine,Accusative,
2.3,τούτων, ,Pronoun,,Plural,,,,Neuter,Genitive,
2.3,ἐκτυπωθῆναι,", ",Verb,,,Aorist,Infinitive,Passive,,,
2.3,ἦν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
2.3,ἕκαστον, ,Adjective,,Singular,,,,Masculine,Nominative,
2.3,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
2.3,ἑκάστῳ,", ",Adjective,,Singular,,,,Masculine,Dative,
2.3,ἔτι, ,Adverb,,,,,,,,
2.3,καὶ, ,Adverb,,,,,,,,
2.3,νῦν,", ",Adverb,,,,,,,,
2.3,μεταμεμορφωμένον,; ,Verb,,Singular,Perfect,Participle,Medio-passive,Masculine,Accusative,
2.3,οὐ, ,Adverb,,,,,,,,
2.3,τὰ, ,Article,,Plural,,,,Neuter,Nominative,
2.3,νῦν, ,Adverb,,,,,,,,
2.3,ἐκ, ,Adposition,,,,,,,,
2.3,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
2.3,αὐτῆς, ,Adjective,,Singular,,,,Feminine,Genitive,
2.3,ὕλης, ,Noun,,Singular,,,,Feminine,Genitive,
2.3,ὄντα, ,Verb,,Plural,Present,Participle,Active,Neuter,Nominative,
2.3,σκεύη, ,Noun,,Plural,,,,Neuter,Nominative,
2.3,γένοιτ’, ,Verb,Third,Singular,Aorist,Optative,Middle,,,
2.3,ἄν,", ",Adverb,,,,,,,,
2.3,εἰ, ,Conjunction,,,,,,,,
2.3,τύχοι, ,Verb,Third,Singular,Aorist,Optative,Active,,,
2.3,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
2.3,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
2.3,τεχνιτῶν,", ",Noun,,Plural,,,,Masculine,Genitive,
2.3,ὅμοια, ,Adjective,,Plural,,,,Neuter,Accusative,
2.3,τοιούτοις,; ,Pronoun,,Plural,,,,Masculine,Dative,
2.3,οὐ, ,Adverb,,,,,,,,
2.3,ταῦτα, ,Pronoun,,Plural,,,,Neuter,Nominative,
2.4,πάλιν,", ",Adverb,,,,,,,,
2.4,τὰ, ,Article,,Plural,,,,Neuter,Nominative,
2.4,νῦν, ,Adverb,,,,,,,,
2.4,ὑφ’, ,Adposition,,,,,,,,
2.4,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
2.4,προσκυνούμενα,", ",Verb,,Plural,Present,Participle,Medio-passive,Neuter,Nominative,
2.4,δύναιτ’, ,Verb,Third,Singular,Present,Optative,Medio-passive,,,
2.4,ἂν, ,Adverb,,,,,,,,
2.4,ὑπὸ, ,Adposition,,,,,,,,
2.4,ἀνθρώπων, ,Noun,,Plural,,,,Masculine,Genitive,
2.4,σκεύη, ,Noun,,Plural,,,,Neuter,Accusative,
2.4,ὅμοια, ,Adjective,,Plural,,,,Neuter,Accusative,
2.4,γενέσθαι, ,Verb,,,Aorist,Infinitive,Middle,,,
2.4,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
2.4,λοιποῖς,; ,Adjective,,Plural,,,,Masculine,Dative,
2.4,οὐ, ,Adverb,,,,,,,,
2.4,κωφὰ, ,Adjective,,Plural,,,,Neuter,Nominative,
2.4,πάντα,; ,Adjective,,Plural,,,,Neuter,Nominative,
2.4,οὐ, ,Adverb,,,,,,,,
2.4,τυφλά,; ,Adjective,,Plural,,,,Neuter,Nominative,
2.4,οὐκ, ,Adverb,,,,,,,,
2.4,ἄψυχα,; ,Adjective,,Plural,,,,Neuter,Nominative,
2.4,οὐκ, ,Adverb,,,,,,,,
2.4,ἀναίσθητα,; ,Adjective,,Plural,,,,Neuter,Nominative,
2.4,οὐκ, ,Adverb,,,,,,,,
2.4,ἀκίνητα,; ,Adjective,,Plural,,,,Neuter,Nominative,
2.4,οὐ, ,Adverb,,,,,,,,
2.4,πάντα, ,Adjective,,Plural,,,,Neuter,Nominative,
2.4,σηπόμενα,; ,Verb,,Plural,Present,Participle,Medio-passive,Neuter,Nominative,
2.4,οὐ, ,Adverb,,,,,,,,
2.4,πάντα, ,Adjective,,Plural,,,,Neuter,Nominative,
2.4,φθειρόμενα,; ,Verb,,Plural,Present,Participle,Medio-passive,Neuter,Nominative,
2.4,ταῦτα, ,Pronoun,,Plural,,,,Neuter,Accusative,
2.5,θεοὺς, ,Noun,,Plural,,,,Masculine,Accusative,
2.5,καλεῖτε,; ,Verb,Second,Plural,Present,Indicative,Active,,,
2.5,τούτοις, ,Pronoun,,Plural,,,,Neuter,Dative,
2.5,δουλεύετε,; ,Verb,Second,Plural,Present,Indicative,Active,,,
2.5,τούτοις, ,Pronoun,,Plural,,,,Neuter,Dative,
2.5,προσκυνεῖτε,", ",Verb,Second,Plural,Future,Indicative,Active,,,
2.5,τέλεον, ,Adjective,,Singular,,,,Neuter,Accusative,
2.5,δ’, ,Conjunction,,,,,,,,
2.5,αὐτοῖς, ,Pronoun,,Plural,,,,Masculine,Dative,
2.5,ἐξομοιοῦσθε,. ,Verb,Second,Plural,Present,Indicative,Medio-passive,,,
2.5,διὰ, ,Adposition,,,,,,,,
2.5,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
2.6,μισεῖτε, ,Verb,Second,Plural,Present,Imperative,Active,,,
2.6,Χριστιανούς,", ",Adjective,,Plural,,,,Masculine,Accusative,
2.6,ὅτι, ,Conjunction,,,,,,,,
2.6,τούτους, ,Pronoun,,Plural,,,,Masculine,Accusative,
2.6,οὐχ, ,Adverb,,,,,,,,
2.6,ἡγοῦνται, ,Verb,Third,Plural,Present,Indicative,Medio-passive,,,
2.6,θεούς,; ,Noun,,Plural,,,,Masculine,Accusative,
2.6,ὑμεῖς, ,Pronoun,,Plural,,,,Masculine,Nominative,
2.6,γὰρ, ,Adverb,,,,,,,,
2.7,αἰνεῖν, ,Verb,,,Present,Infinitive,Active,,,
2.7,νομίζοντες, ,Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
2.7,καὶ, ,Conjunction,,,,,,,,
2.7,οἰόμενοι,", ",Verb,,Plural,Present,Participle,Medio-passive,Masculine,Nominative,
2.7,οὐ, ,Adverb,,,,,,,,
2.7,πολὺ, ,Adjective,,Singular,,,,Neuter,Accusative,
2.7,πλέον, ,Adjective,,Singular,,,,Neuter,Accusative,Comparative
2.7,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
2.7,καταφρονεῖτε,; ,Verb,Second,Plural,Present,Indicative,Active,,,
2.7,οὐ, ,Adverb,,,,,,,,
2.7,πολὺ, ,Adjective,,Singular,,,,Neuter,Accusative,
2.7,μᾶλλον, ,Adverb,,,,,,,,
2.7,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
2.7,χλευάζετε, ,Verb,Second,Plural,Present,Indicative,Active,,,
2.7,καὶ, ,Conjunction,,,,,,,,
2.7,ὑβρίζετε,", ",Verb,Second,Plural,Present,Imperative,Active,,,
2.7,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
2.7,μὲν, ,Adverb,,,,,,,,
2.7,λιθίνους, ,Adjective,,Plural,,,,Masculine,Accusative,
2.7,καὶ, ,Conjunction,,,,,,,,
2.7,ὀστρακίνους, ,Noun,,Plural,,,,Masculine,Accusative,
2.7,σέβοντες, ,Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
2.7,ἀφυλάκτους,", ",Adjective,,Plural,,,,Masculine,Accusative,
2.7,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
2.7,δὲ, ,Conjunction,,,,,,,,
2.7,ἀργυρέους, ,Adjective,,Plural,,,,Masculine,Accusative,
2.7,καὶ, ,Conjunction,,,,,,,,
2.7,χρυσοῦς, ,Adjective,,Plural,,,,Masculine,Accusative,
2.7,ἐγκλείοντες, ,Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
2.7,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
2.7,νυξὶ, ,Noun,,Plural,,,,Feminine,Dative,
2.7,καὶ, ,Conjunction,,,,,,,,
2.7,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
2.7,ἡμέραις, ,Noun,,Plural,,,,Feminine,Dative,
2.7,φύλακας, ,Noun,,Plural,,,,Masculine,Accusative,
2.7,παρακαθιστάντες,", ",Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
2.7,ἵνα, ,Conjunction,,,,,,,,
2.7,μὴ, ,Adverb,,,,,,,,
2.7,κλαπῶσιν,; ,Verb,Third,Plural,Present,Subjunctive,Active,,,
2.7,αἷς, ,Pronoun,,Plural,,,,Feminine,Dative,
2.7,δὲ, ,Adverb,,,,,,,,
2.7,δοκεῖτε, ,Verb,Second,Plural,Present,Indicative,Active,,,
2.8,τιμαῖς, ,Noun,,Plural,,,,Feminine,Dative,
2.8,προσφέρειν,", ",Verb,,,Present,Infinitive,Active,,,
2.8,εἰ, ,Conjunction,,,,,,,,
2.8,μὲν, ,Adverb,,,,,,,,
2.8,αἰσθάνονται,", ",Verb,Third,Plural,Present,Indicative,Medio-passive,,,
2.8,κολάζετε, ,Verb,Second,Plural,Present,Imperative,Active,,,
2.8,μᾶλλον, ,Adverb,,,,,,,,
2.8,αὐτούς,· ,Pronoun,,Plural,,,,Masculine,Accusative,
2.8,εἰ, ,Conjunction,,,,,,,,
2.8,δὲ, ,Adverb,,,,,,,,
2.8,ἀναισθητοῦσιν,", ",Verb,Third,Plural,Present,Indicative,Active,,,
2.8,ἐλέγχοντες, ,Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
2.8,αἵματι, ,Noun,,Singular,,,,Neuter,Dative,
2.8,καὶ, ,Conjunction,,,,,,,,
2.8,κνίσαις, ,Noun,,Plural,,,,Feminine,Dative,
2.8,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
2.8,θρησκεύετε,. ,Verb,Second,Plural,Present,Indicative,Active,,,
2.8,ταῦθ’, ,Pronoun,,Plural,,,,Neuter,Accusative,
2.8,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
2.9,τις, ,Pronoun,,Singular,,,,Masculine,Nominative,
