reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
2.3,γὰρ, ,Adverb,,,,,,,,
2.3,βρωμάτων, ,Noun,,Plural,,,,Neuter,Genitive,
2.3,καὶ, ,Conjunction,,,,,,,,
2.3,ποτῶν, ,Noun,,Plural,,,,Neuter,Genitive,
2.3,εἰσιν, ,Verb,Third,Plural,Present,indicative,Active,,,
2.3,διάκονοι,", ",Noun,,Plural,,,,Masculine,Nominative,
2.3,ἀλλ’, ,Conjunction,,,,,,,,
2.3,ἐκκλησίας, ,Noun,,Singular,,,,Feminine,Genitive,
2.3,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
2.3,ὑπηρέται,· ,Noun,,Plural,,,,Masculine,Nominative,
2.3,δέον, ,Verb,,Singular,Present,participle,Active,Neuter,Accusative,
2.3,οὖν, ,Adverb,,,,,,,,
2.3,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
2.3,φυλάσσεσθαι, ,Verb,,,Present,infinitive,Medio-passive,,,
2.3,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
2.3,ἐγκλήματα, ,Noun,,Plural,,,,Neuter,Accusative,
2.3,ὡς, ,Conjunction,,,,,,,,
2.3,πῦρ,. ,Noun,,Singular,,,,Neuter,Accusative,
2.3,Ὁμοίως, ,Adverb,,,,,,,,
3.1,πάντες, ,Adjective,,Plural,,,,Masculine,Nominative,
3.1,ἐντρεπέσθωσαν, ,Verb,Third,Plural,Aorist,indicative,Passive,,,
3.1,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
3.1,διακόνους, ,Noun,,Plural,,,,Masculine,Accusative,
3.1,ὡς, ,Adverb,,,,,,,,
3.1,Ἰησοῦν, ,Verb,,Singular,,infinitive,Active,Masculine,Accusative,
3.1,Χριστόν,", ",Adjective,,Singular,,,,Masculine,Accusative,
3.1,ὡς, ,Conjunction,,,,,,,,
3.1,καὶ, ,Adverb,,,,,,,,
3.1,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
3.1,ἐπίσκοπον, ,Noun,,Singular,,,,Masculine,Accusative,
3.1,ὄντα, ,Verb,,Singular,Present,participle,Active,Masculine,Accusative,
3.1,τύπον, ,Noun,,Singular,,,,Masculine,Accusative,
3.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
3.1,πατρός,", ",Noun,,Singular,,,,Masculine,Genitive,
3.1,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
3.1,δὲ, ,Conjunction,,,,,,,,
3.1,πρεσβυτέρους, ,Adjective,,Plural,,,,Masculine,Accusative,
3.1,ὡς, ,Adverb,,,,,,,,
3.1,συνέδριον, ,Noun,,Singular,,,,Neuter,Accusative,
3.1,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
3.1,καὶ, ,Conjunction,,,,,,,,
3.1,ὡς, ,Adverb,,,,,,,,
3.1,σύνδεσμον, ,Noun,,Singular,,,,Masculine,Accusative,
3.1,ἀποστόλων,. ,Noun,,Plural,,,,Masculine,Genitive,
3.1,χωρὶς, ,Adposition,,,,,,,,
3.1,τούτων, ,Pronoun,,Plural,,,,Neuter,Genitive,
3.1,ἐκκλησία, ,Noun,,Singular,,,,Feminine,Nominative,
3.1,οὐ, ,Adverb,,,,,,,,
3.1,καλεῖται,. ,Verb,Third,Singular,Present,indicative,Medio-passive,,,
3.1,περὶ, ,Adposition,,,,,,,,
3.1,ὧν, ,Pronoun,,Plural,,,,Neuter,Genitive,
3.1,πέπεισμαι, ,Verb,First,Singular,Perfect,indicative,Medio-passive,,,
3.2,ὑμᾶς, ,Pronoun,Second,Plural,,,,Masculine,Accusative,
3.2,οὕτως, ,Adverb,,,,,,,,
3.2,ἔχειν,. ,Verb,,,Present,infinitive,Active,,,
3.2,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
3.2,γὰρ, ,Adverb,,,,,,,,
3.2,ἐξεμπλάριον, ,Noun,,Singular,,,,Neuter,Accusative,
3.2,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
3.2,ἀγάπης, ,Noun,,Singular,,,,Feminine,Genitive,
3.2,ὑμῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
3.2,ἔλαβον, ,Verb,First,Plural,Aorist,indicative,Active,,,
3.2,καὶ, ,Conjunction,,,,,,,,
3.2,ἔχω, ,Verb,First,Singular,Present,indicative,Active,,,
3.2,μεθ’, ,Adposition,,,,,,,,
3.2,ἑαυτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
3.2,ἐν, ,Adposition,,,,,,,,
3.2,τῷ, ,Article,,Singular,,,,Masculine,Dative,
3.2,ἐπισκόπῳ, ,Noun,,Singular,,,,Masculine,Dative,
3.2,ὑμῶν,", ",Pronoun,,Plural,,,,Masculine,Genitive,
3.2,οὗ, ,Pronoun,,Singular,,,,Masculine,Genitive,
3.2,αὐτὸ, ,Adjective,,Singular,,,,Neuter,Accusative,
3.2,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
3.2,κατάστημα, ,Noun,,Singular,,,,Neuter,Accusative,
3.2,μεγάλη, ,Adjective,,Singular,,,,Feminine,Nominative,
3.2,μαθητεία,", ",Noun,,Singular,,,,Feminine,Nominative,
3.2,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
3.2,δὲ, ,Conjunction,,,,,,,,
3.2,πραότης, ,Noun,,Singular,,,,Feminine,Nominative,
3.2,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
3.2,δύναμις,· ,Noun,,Singular,,,,Feminine,Nominative,
3.2,ὃν, ,Pronoun,,Singular,,,,Masculine,Accusative,
3.2,λογίζομαι, ,Verb,First,Singular,Present,indicative,Medio-passive,,,
3.2,καὶ, ,Adverb,,,,,,,,
3.2,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
3.2,ἀθέους, ,Noun,,Plural,,,,Masculine,Accusative,
3.2,ἐντρέπεσθαι,. ,Verb,,,Present,infinitive,Medio-passive,,,
3.2,ἀγαπῶν, ,Verb,,Singular,,participle,Active,Masculine,Nominative,
3.2,ὑμᾶς, ,Pronoun,Second,Plural,,,,Masculine,Accusative,
3.3,φείδομαι,", ",Verb,First,Singular,Present,indicative,Medio-passive,,,
3.3,συντονώτερον, ,Adjective,,Singular,,,,Neuter,Accusative,Comparative
3.3,δυνάμενος, ,Verb,,Singular,Present,participle,Medio-passive,Masculine,Nominative,
3.3,γράφειν, ,Verb,,,Present,infinitive,Active,,,
3.3,ὑπὲρ, ,Adposition,,,,,,,,
3.3,τούτου,. ,Pronoun,,Singular,,,,Neuter,Genitive,
3.3,οὐκ, ,Adverb,,,,,,,,
3.3,εἰς, ,Adposition,,,,,,,,
3.3,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
3.3,ᾠήθην,", ",Verb,First,Singular,Aorist,indicative,Middle,,,
3.3,ἵνα, ,Conjunction,,,,,,,,
3.3,ὢν, ,Verb,,Singular,Present,participle,Active,Masculine,Nominative,
3.3,κατάκριτος, ,Adjective,,Singular,,,,Masculine,Nominative,
3.3,ὡς, ,Conjunction,,,,,,,,
3.3,ἀπόστολος, ,Noun,,Singular,,,,Masculine,Nominative,
3.3,ὑμῖν, ,Pronoun,Second,Plural,,,,Masculine,Dative,
3.3,διατάσσωμαι,. ,Verb,First,Singular,Present,subjunctive,Medio-passive,,,
3.3,Πολλὰ, ,Adjective,,Plural,,,,Neuter,Accusative,
3.3,φρονῶ, ,Verb,First,Singular,Present,indicative,Active,,,
4.1,ἐν, ,Adposition,,,,,,,,
4.1,θεῷ,", ",Noun,,Singular,,,,Masculine,Dative,
4.1,ἀλλ’, ,Conjunction,,,,,,,,
4.1,ἐμαυτὸν, ,Pronoun,First,Singular,,,,Masculine,Accusative,
4.1,μετρῶ,", ",Verb,First,Singular,Present,indicative,Active,,,
4.1,ἵνα, ,Conjunction,,,,,,,,
4.1,μὴ, ,Adverb,,,,,,,,
4.1,ἐν, ,Adposition,,,,,,,,
4.1,καυχήσει, ,Noun,,Singular,,,,,Dative,
4.1,ἀπόλωμαι,. ,Verb,First,Singular,Aorist,subjunctive,Middle,,,
4.1,νῦν, ,Adverb,,,,,,,,
4.1,γάρ, ,Adverb,,,,,,,,
4.1,με, ,Pronoun,First,Singular,,,,Masculine,Accusative,
4.1,δεῖ, ,Verb,Third,Singular,Present,indicative,Active,,,
4.1,πλέον, ,Adjective,,Singular,,,,Neuter,Accusative,Comparative
4.1,φοβεῖσθαι, ,Verb,,,Present,infinitive,Medio-passive,,,
4.1,καὶ, ,Conjunction,,,,,,,,
4.1,μὴ, ,Adverb,,,,,,,,
4.1,προσέχειν, ,Verb,,,Present,infinitive,Active,,,
4.1,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
4.1,φυσιοῦσίν, ,Verb,,Plural,Present,participle,Active,Masculine,Dative,
4.1,με,. ,Pronoun,First,Singular,,,,Masculine,Accusative,
4.1,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
4.1,γὰρ, ,Adverb,,,,,,,,
4.1,λέγοντές, ,Verb,,Plural,Present,participle,Active,Masculine,Nominative,
4.1,μοι, ,Pronoun,First,Singular,,,,Masculine,Dative,
4.1,μαστιγοῦσίν, ,Verb,Third,Plural,Present,indicative,Active,,,
4.1,με,. ,Pronoun,First,Singular,,,,Masculine,Accusative,
4.1,ἀγαπῶ, ,Verb,First,Singular,Present,indicative,Active,,,
4.1,μὲν, ,Adverb,,,,,,,,
4.1,γὰρ, ,Adverb,,,,,,,,
4.2,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
4.2,παθεῖν,", ",Verb,,,Aorist,infinitive,Active,,,
4.2,ἀλλ’, ,Conjunction,,,,,,,,
4.2,οὐκ, ,Adverb,,,,,,,,
4.2,οἶδα,", ",Verb,First,Singular,Perfect,indicative,Active,,,
4.2,εἰ, ,Conjunction,,,,,,,,
4.2,ἄξιός, ,Adjective,,Singular,,,,Masculine,Nominative,
4.2,εἰμι,. ,Verb,First,Singular,Present,indicative,Active,,,
4.2,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
4.2,γὰρ, ,Adverb,,,,,,,,
4.2,ζῆλος, ,Noun,,Singular,,,,Masculine,Nominative,
4.2,πολλοῖς, ,Adjective,,Plural,,,,Masculine,Dative,
4.2,μὲν, ,Adverb,,,,,,,,
4.2,οὐ, ,Adverb,,,,,,,,
4.2,φαίνεται,", ",Verb,Third,Singular,Present,indicative,Medio-passive,,,
4.2,ἐμὲ, ,Pronoun,First,Singular,,,,Masculine,Accusative,
4.2,δὲ, ,Conjunction,,,,,,,,
4.2,πλέον, ,Adjective,,Singular,,,,Neuter,Accusative,Comparative
4.2,πολεμεῖ,. ,Verb,Third,Singular,Present,indicative,Active,,,
4.2,χρῄζω, ,Verb,First,Singular,Present,indicative,Active,,,
4.2,οὖν, ,Adverb,,,,,,,,
4.2,πραότητος,", ",Noun,,Singular,,,,Feminine,Genitive,
4.2,ἐν, ,Adposition,,,,,,,,
4.2,ᾗ, ,Pronoun,,Singular,,,,Feminine,Dative,
4.2,καταλύεται, ,Verb,Third,Singular,Present,indicative,Medio-passive,,,
4.2,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
4.2,ἄρχων, ,Noun,,Singular,,,,Masculine,Nominative,
4.2,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
4.2,αἰῶνος, ,Noun,,Singular,,,,Masculine,Genitive,
4.2,τούτου,. ,Pronoun,,Singular,,,,Masculine,Genitive,
4.2,Μὴ, ,Adverb,,,,,,,,
4.2,οὐ, ,Adverb,,,,,,,,
4.2,δύναμαι, ,Verb,First,Singular,Present,indicative,Medio-passive,,,
5.1,ὑμῖν, ,Pronoun,,Plural,,,,Masculine,Dative,
5.1,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
5.1,ἐπουράνια, ,Noun,,Plural,,,,Neuter,Accusative,
5.1,γράψαι,; ,Verb,,,Aorist,infinitive,Active,,,
5.1,ἀλλὰ, ,Adverb,,,,,,,,
5.1,φοβοῦμαι,", ",Verb,First,Singular,Present,indicative,Medio-passive,,,
5.1,μὴ, ,Adverb,,,,,,,,
5.1,νηπίοις, ,Noun,,Plural,,,,Masculine,Dative,
5.1,οὖσιν, ,Verb,,Plural,Present,participle,Active,Masculine,Dative,
5.1,ὑμῖν, ,Pronoun,Second,Plural,,,,Masculine,Dative,
5.1,βλάβην, ,Noun,,Singular,,,,Feminine,Accusative,
5.1,παραθῶ,· ,Verb,First,Singular,Aorist,subjunctive,Active,,,
5.1,καὶ, ,Adverb,,,,,,,,
5.1,συγγνωμονεῖτέ, ,Verb,Second,Plural,Present,imperative,Active,,,
5.1,μοι,", ",Pronoun,First,Singular,,,,Masculine,Dative,
5.1,μήποτε, ,Conjunction,,,,,,,,
5.1,οὐ, ,Adverb,,,,,,,,
5.1,δυνηθέντες, ,Verb,,Plural,Aorist,participle,Passive,Masculine,Nominative,
5.1,χωρῆσαι, ,Verb,,,Aorist,infinitive,Active,,,
5.1,στραγγαλωθῆτε,. ,Verb,Second,Plural,Aorist,subjunctive,Passive,,,
5.1,καὶ, ,Adverb,,,,,,,,
5.1,γὰρ, ,Adverb,,,,,,,,
5.1,ἐγώ,", ",Pronoun,First,Singular,,,,Masculine,Nominative,
5.1,οὐ, ,Adverb,,,,,,,,
5.2,καθότι, ,Conjunction,,,,,,,,
5.2,δέδεμαι, ,Verb,First,Singular,Perfect,indicative,Medio-passive,,,
5.2,καὶ, ,Conjunction,,,,,,,,
5.2,δύναμαι, ,Verb,First,Singular,Present,indicative,Medio-passive,,,
5.2,νοεῖν, ,Verb,,,Present,infinitive,Active,,,
5.2,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
5.2,ἐπουράνια, ,Noun,,Plural,,,,Neuter,Accusative,
5.2,καὶ, ,Conjunction,,,,,,,,
5.2,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
5.2,τοποθεσίας, ,Noun,,Plural,,,,Feminine,Accusative,
5.2,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
5.2,ἀγγελικὰς, ,Adjective,,Plural,,,,Feminine,Accusative,
5.2,καὶ, ,Conjunction,,,,,,,,
5.2,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
5.2,συστάσεις, ,Noun,,Plural,,,,Feminine,Accusative,
5.2,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
5.2,ἀρχοντικάς,", ",Adjective,,Plural,,,,Feminine,Accusative,
5.2,ὁρατά, ,Adjective,,Plural,,,,Neuter,Accusative,
5.2,τε, ,Adverb,,,,,,,,
5.2,καὶ, ,Conjunction,,,,,,,,
