reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
1.1,ἐπίσκοπον, ,Noun,,Singular,,,,Masculine,Accusative,
1.1,ἔγνων, ,Verb,First,Singular,Aorist,Indicative,Active,,,
1.1,οὐκ, ,Adverb,,,,,,,,
1.1,ἀφ’, ,Adposition,,,,,,,,
1.1,ἑαυτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
1.1,οὐδὲ, ,Adverb,,,,,,,,
1.1,δι’, ,Adposition,,,,,,,,
1.1,ἀνθρώπων, ,Noun,,Plural,,,,Masculine,Genitive,
1.1,κεκτῆσθαι, ,Verb,,,Perfect,Infinitive,Medio-passive,,,
1.1,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
1.1,διακονίαν, ,Noun,,Singular,,,,Feminine,Accusative,
1.1,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
1.1,εἰς, ,Adposition,,,,,,,,
1.1,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
1.1,κοινὸν, ,Adjective,,Singular,,,,Neuter,Accusative,
1.1,ἀνήκουσαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
1.1,οὐδὲ, ,Conjunction,,,,,,,,
1.1,κατὰ, ,Adposition,,,,,,,,
1.1,κενοδοξίαν,", ",Noun,,Singular,,,,Feminine,Accusative,
1.1,ἀλλ’, ,Conjunction,,,,,,,,
1.1,ἐν, ,Adposition,,,,,,,,
1.1,ἀγάπῃ, ,Noun,,Singular,,,,Feminine,Dative,
1.1,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
1.1,πατρὸς, ,Noun,,Singular,,,,Masculine,Genitive,
1.1,καὶ, ,Conjunction,,,,,,,,
1.1,κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
1.1,Ἰησοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
1.1,Χριστοῦ,· ,Adjective,,Singular,,,,Masculine,Genitive,
1.1,οὗ, ,Pronoun,,Singular,,,,Masculine,Genitive,
1.1,καταπέπληγμαι, ,Verb,First,Singular,Perfect,Indicative,Medio-passive,,,
1.1,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
1.1,ἐπιείκειαν,", ",Noun,,Singular,,,,Feminine,Accusative,
1.1,ὃς, ,Pronoun,,Singular,,,,Masculine,Nominative,
1.1,σιγῶν, ,Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
1.1,πλείονα, ,Adjective,,Plural,,,,Neuter,Accusative,Comparative
1.1,δύναται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
1.1,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
1.1,μάταια, ,Adjective,,Plural,,,,Neuter,Accusative,
1.1,λαλούντων,. ,Verb,,Plural,Present,Participle,Active,Masculine,Genitive,
1.1,συνευρύθμισται, ,Verb,Third,Singular,Perfect,Indicative,Medio-passive,,,
1.2,γὰρ, ,Adverb,,,,,,,,
1.2,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
1.2,ἐντολαῖς, ,Noun,,Plural,,,,Feminine,Dative,
1.2,ὡς, ,Adverb,,,,,,,,
1.2,χορδαῖς, ,Noun,,Plural,,,,Feminine,Dative,
1.2,κιθάρα,. ,Noun,,Singular,,,,Neuter,Nominative,
1.2,διὸ, ,Adverb,,,,,,,,
1.2,μακαρίζει, ,Verb,Third,Singular,Present,Indicative,Active,,,
1.2,μου, ,Pronoun,First,Singular,,,,Masculine,Genitive,
1.2,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
1.2,ψυχὴ, ,Noun,,Singular,,,,Feminine,Nominative,
1.2,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
1.2,εἰς, ,Adposition,,,,,,,,
1.2,θεὸν, ,Noun,,Singular,,,,Masculine,Accusative,
1.2,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
1.2,γνώμην,", ",Noun,,Singular,,,,Feminine,Accusative,
1.2,ἐπιγνοὺς, ,Verb,,Singular,Aorist,Participle,Active,Masculine,Nominative,
1.2,ἐνάρετον, ,Adjective,,Singular,,,,Feminine,Accusative,
1.2,καὶ, ,Conjunction,,,,,,,,
1.2,τέλειον, ,Adjective,,Singular,,,,Feminine,Accusative,
1.2,οὖσαν,", ",Verb,,Singular,Present,Participle,Active,Feminine,Accusative,
1.2,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
1.2,ἀκίνητον, ,Adjective,,Singular,,,,Neuter,Accusative,
1.2,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
1.2,καὶ, ,Conjunction,,,,,,,,
1.2,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
1.2,ἀόργητον, ,Adjective,,Singular,,,,Neuter,Nominative,
1.2,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
1.2,ἐν, ,Adposition,,,,,,,,
1.2,πάσῃ, ,Adjective,,Singular,,,,Feminine,Dative,
1.2,ἐπιεικείᾳ, ,Noun,,Singular,,,,Feminine,Dative,
1.2,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
1.2,ζῶντος,. ,Verb,,Singular,Present,Participle,Active,Masculine,Genitive,
1.2,Τέκνα, ,Noun,,Plural,,,,Neuter,Nominative,
2.1,οὖν, ,Adverb,,,,,,,,
2.1,φωτὸς, ,Noun,,Singular,,,,Masculine,Genitive,
2.1,ἀληθείας,", ",Noun,,Singular,,,,Feminine,Genitive,
2.1,φεύγετε, ,Verb,Second,Plural,Present,Imperative,Active,,,
2.1,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
2.1,μερισμὸν, ,Noun,,Singular,,,,Masculine,Accusative,
2.1,καὶ, ,Conjunction,,,,,,,,
2.1,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
2.1,κακοδιδασκαλίας,· ,Noun,,Plural,,,,Feminine,Accusative,
2.1,ὅπου, ,Adverb,,,,,,,,
2.1,δὲ, ,Adverb,,,,,,,,
2.1,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.1,ποιμήν, ,Noun,,Singular,,,,Masculine,Nominative,
2.1,ἐστιν,", ",Verb,Third,Singular,Present,Indicative,Active,,,
2.1,ἐκεῖ, ,Adverb,,,,,,,,
2.1,ὡς, ,Conjunction,,,,,,,,
2.1,πρόβατα, ,Noun,,Plural,,,,Neuter,Accusative,
2.1,ἀκολουθεῖτε,. ,Verb,Second,Plural,Present,Indicative,Active,,,
2.1,πολλοὶ, ,Adjective,,Plural,,,,Masculine,Nominative,
2.2,γὰρ, ,Adverb,,,,,,,,
2.2,λύκοι, ,Noun,,Plural,,,,Masculine,Nominative,
2.2,ἀξιόπιστοι, ,Adjective,,Plural,,,,Masculine,Nominative,
2.2,ἡδονῇ, ,Noun,,Singular,,,,Feminine,Dative,
2.2,κακῇ, ,Adjective,,Singular,,,,Feminine,Dative,
2.2,αἰχμαλωτίζουσιν, ,Verb,Third,Plural,Present,Indicative,Active,,,
2.2,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
2.2,θεοδρόμους,· ,Noun,,Plural,,,,Masculine,Accusative,
2.2,ἀλλ’, ,Adverb,,,,,,,,
2.2,ἐν, ,Adposition,,,,,,,,
2.2,τῇ, ,Article,,Singular,,,,Feminine,Dative,
2.2,ἑνότητι, ,Noun,,Singular,,,,Feminine,Dative,
2.2,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
2.2,οὐχ, ,Adverb,,,,,,,,
2.2,ἕξουσιν, ,Verb,Third,Plural,Future,Indicative,Active,,,
2.2,τόπον,. ,Noun,,Singular,,,,Masculine,Accusative,
2.2,Ἀπέχεσθε, ,Verb,Second,Plural,Present,Imperative,Medio-passive,,,
3.1,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
3.1,κακῶν, ,Adjective,,Plural,,,,Masculine,Genitive,
3.1,βοτανῶν,", ",Noun,,Plural,,,,Masculine,Genitive,
3.1,ἅστινας, ,Pronoun,,Plural,,,,Masculine,Accusative,
3.1,οὐ, ,Adverb,,,,,,,,
3.1,γεωργεῖ, ,Verb,Third,Singular,Present,Indicative,Active,,,
3.1,Ἰησοῦς, ,Noun,,Singular,,,,Masculine,Nominative,
3.1,Χριστός,", ",Adjective,,Singular,,,,Masculine,Nominative,
3.1,διὰ, ,Adposition,,,,,,,,
3.1,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
3.1,μὴ, ,Adverb,,,,,,,,
3.1,εἶναι, ,Verb,,,Present,Infinitive,Active,,,
3.1,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
3.1,φυτείαν, ,Noun,,Singular,,,,Feminine,Accusative,
3.1,πατρός,· ,Noun,,Singular,,,,Masculine,Genitive,
3.1,οὐχ, ,Adverb,,,,,,,,
3.1,ὅτι, ,Conjunction,,,,,,,,
3.1,παρ’, ,Adposition,,,,,,,,
3.1,ὑμῖν, ,Pronoun,Second,Plural,,,,Masculine,Dative,
3.1,μερισμὸν, ,Noun,,Singular,,,,Masculine,Accusative,
3.1,εὗρον,", ",Verb,First,Plural,Aorist,Indicative,Active,,,
3.1,ἀλλ’, ,Conjunction,,,,,,,,
3.1,ἀποδιϋλισμόν,. ,Noun,,Singular,,,,Masculine,Accusative,
3.1,ὅσοι, ,Adjective,,Plural,,,,Masculine,Nominative,
3.1,γὰρ, ,Adverb,,,,,,,,
3.2,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
3.2,εἰσιν, ,Verb,Third,Plural,Present,Indicative,Active,,,
3.2,καὶ, ,Conjunction,,,,,,,,
3.2,Ἰησοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
3.2,Χριστοῦ,", ",Adjective,,Singular,,,,Masculine,Genitive,
3.2,οὗτοι, ,Pronoun,,Plural,,,,Masculine,Nominative,
3.2,μετὰ, ,Adposition,,,,,,,,
3.2,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
3.2,ἐπισκόπου, ,Noun,,Singular,,,,Masculine,Genitive,
3.2,εἰσίν,. ,Verb,Third,Plural,Present,Indicative,Active,,,
3.2,καὶ, ,Adverb,,,,,,,,
3.2,ὅσοι, ,Adjective,,Plural,,,,Masculine,Nominative,
3.2,ἂν, ,Adverb,,,,,,,,
3.2,μετανοήσαντες, ,Verb,,Plural,Aorist,Participle,Active,Masculine,Nominative,
3.2,ἔλθωσιν, ,Verb,Third,Plural,Aorist,Subjunctive,Active,,,
3.2,ἐπὶ, ,Adposition,,,,,,,,
3.2,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
3.2,ἑνότητα, ,Noun,,Singular,,,,Feminine,Accusative,
3.2,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
3.2,ἐκκλησίας,", ",Noun,,Singular,,,,Feminine,Genitive,
3.2,καὶ, ,Conjunction,,,,,,,,
3.2,οὗτοι, ,Pronoun,,Plural,,,,Masculine,Nominative,
3.2,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
3.2,ἔσονται,", ",Verb,Third,Plural,Future,Indicative,Middle,,,
3.2,ἵνα, ,Conjunction,,,,,,,,
3.2,ὦσιν, ,Verb,Third,Plural,Present,Subjunctive,Active,,,
3.2,κατὰ, ,Adposition,,,,,,,,
3.2,Ἰησοῦν, ,Noun,,Singular,,Infinitive,,Masculine,Accusative,
3.2,Χριστὸν, ,Adjective,,Singular,,,,Masculine,Accusative,
3.2,ζῶντες,. ,Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
3.2,μὴ, ,Adverb,,,,,,,,
3.2,πλανᾶσθε,", ",Verb,Second,Plural,Present,Imperative,Medio-passive,,,
3.3,ἀδελφοί, ,Noun,,Plural,,,,Masculine,Vocative,
3.3,μου,· ,Pronoun,First,Singular,,,,Masculine,Genitive,
3.3,εἴ, ,Conjunction,,,,,,,,
3.3,τις, ,Pronoun,,Singular,,,,Masculine,Nominative,
3.3,σχίζοντι, ,Verb,,Singular,Present,Participle,Active,Masculine,Dative,
3.3,ἀκολουθεῖ,", ",Verb,Third,Singular,Present,Indicative,Active,,,
3.3,βασιλείαν, ,Noun,,Singular,,,,Feminine,Accusative,
3.3,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
3.3,οὐ, ,Adverb,,,,,,,,
3.3,κληρονομεῖ,· ,Verb,Third,Singular,Present,Indicative,Active,,,
3.3,εἴ, ,Conjunction,,,,,,,,
3.3,τις, ,Pronoun,,Singular,,,,Masculine,Nominative,
3.3,ἐν, ,Adposition,,,,,,,,
3.3,ἀλλοτρίᾳ, ,Adjective,,Singular,,,,Feminine,Dative,
3.3,γνώμῃ, ,Noun,,Singular,,,,Feminine,Dative,
3.3,περιπατεῖ,", ",Verb,Third,Singular,Present,Indicative,Active,,,
3.3,οὗτος, ,Pronoun,,Singular,,,,Masculine,Nominative,
3.3,τῷ, ,Article,,Singular,,,,Neuter,Dative,
3.3,πάθει, ,Noun,,Singular,,,,Neuter,Dative,
3.3,οὐ, ,Adverb,,,,,,,,
3.3,συγκατατίθεται,. ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
3.3,Σπουδάσατε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
4.1,οὖν, ,Adverb,,,,,,,,
4.1,μιᾷ, ,Adjective,,Singular,,,,Feminine,Dative,
4.1,εὐχαριστίᾳ, ,Noun,,Singular,,,,Feminine,Dative,
4.1,χρῆσθαι,· ,Verb,,,Present,Infinitive,Medio-passive,,,
4.1,μία, ,Adjective,,Singular,,,,Feminine,Nominative,
4.1,γὰρ, ,Adverb,,,,,,,,
4.1,σὰρξ, ,Noun,,Singular,,,,Feminine,Nominative,
4.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
4.1,κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
4.1,ἡμῶν, ,Pronoun,First,Plural,,,,Masculine,Genitive,
4.1,Ἰησοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
4.1,Χριστοῦ, ,Adjective,,Singular,,,,Masculine,Genitive,
4.1,καὶ, ,Conjunction,,,,,,,,
4.1,ἓν, ,Adjective,,Singular,,,,Neuter,Accusative,
4.1,ποτήριον, ,Noun,,Singular,,,,Neuter,Accusative,
4.1,εἰς, ,Adposition,,,,,,,,
4.1,ἕνωσιν, ,Noun,,Plural,,Subjunctive,,Feminine,Accusative,
4.1,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
4.1,αἵματος, ,Noun,,Singular,,,,Neuter,Genitive,
4.1,αὐτοῦ,", ",Pronoun,,Singular,,,,Neuter,Genitive,
4.1,ἓν, ,Adjective,,Singular,,,,Neuter,Accusative,
4.1,θυσιαστήριον,", ",Noun,,Singular,,,,Neuter,Accusative,
4.1,ὡς, ,Conjunction,,,,,,,,
4.1,εἷς, ,Adjective,,Singular,,,,Masculine,Nominative,
4.1,ἐπίσκοπος, ,Noun,,Singular,,,,Masculine,Nominative,
4.1,ἅμα, ,Adposition,,,,,,,,
4.1,τῷ, ,Article,,Singular,,,,Neuter,Dative,
4.1,πρεσβυτερίῳ, ,Adjective,,Singular,,,,Neuter,Dative,
4.1,καὶ, ,Conjunction,,,,,,,,
4.1,διακόνοις, ,Noun,,Plural,,,,Neuter,Dative,
4.1,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
4.1,συνδούλοις, ,Noun,,Plural,,,,Masculine,Dative,
4.1,μου,· ,Pronoun,First,Singular,,,,Masculine,Genitive,
4.1,ἵνα,", ",Conjunction,,,,,,,,
4.1,ὃ, ,Pronoun,,Singular,,,,Neuter,Accusative,
4.1,ἐὰν, ,Conjunction,,,,,,,,
4.1,πράσσητε,", ",Verb,Second,Plural,Present,Subjunctive,Active,,,
4.1,κατὰ, ,Adposition,,,,,,,,
4.1,θεὸν, ,Noun,,Singular,,,,Masculine,Accusative,
4.1,πράσσητε,. ,Verb,Second,Plural,Present,Subjunctive,Active,,,
4.1,Ἀδελφοί, ,Noun,,Plural,,,,Masculine,Vocative,
4.1,μου,", ",Pronoun,First,Singular,,,,Masculine,Genitive,
5.1,λίαν, ,Adverb,,,,,,,,
5.1,ἐκκέχυμαι, ,Verb,First,Singular,Perfect,Indicative,Medio-passive,,,
5.1,ἀγαπῶν, ,Verb,,Plural,,Participle,Active,Masculine,Nominative,
5.1,ὑμᾶς, ,Pronoun,Second,Plural,,,,Masculine,Accusative,
5.1,καὶ, ,Conjunction,,,,,,,,
5.1,ὑπεραγαλλόμενος, ,Verb,,Singular,Present,Participle,Medio-passive,Masculine,Nominative,
5.1,ἀσφαλίζομαι, ,Verb,First,Singular,Present,Indicative,Medio-passive,,,
5.1,ὑμᾶς,· ,Pronoun,Second,Plural,,,,Masculine,Accusative,
5.1,οὐκ, ,Adverb,,,,,,,,
5.1,ἐγὼ, ,Pronoun,First,Singular,,,,Masculine,Nominative,
5.1,δέ,", ",Adverb,,,,,,,,
5.1,ἀλλ’, ,Conjunction,,,,,,,,
5.1,Ἰησοῦς, ,Noun,,Singular,,,,Masculine,Nominative,
5.1,Χριστός,", ",Adjective,,Singular,,,,Masculine,Nominative,
5.1,ἐν, ,Adposition,,,,,,,,
5.1,ᾧ, ,Pronoun,,Singular,,,,Masculine,Dative,
5.1,δεδεμένος, ,Verb,,Singular,Perfect,Participle,Medio-passive,Masculine,Nominative,
5.1,φοβοῦμαι, ,Verb,First,Singular,Present,Indicative,Medio-passive,,,
5.1,μᾶλλον,", ",Adverb,,,,,,,,
5.1,ὡς, ,Conjunction,,,,,,,,
5.1,ἔτι, ,Adverb,,,,,,,,
5.1,ὢν, ,Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
5.1,ἀναπάρτιστος,· ,Adjective,,Singular,,,,Masculine,Nominative,
5.1,ἀλλ’, ,Adverb,,,,,,,,
5.1,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
5.1,προσευχὴ, ,Noun,,Singular,,,,Feminine,Nominative,
5.1,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
5.1,εἰς, ,Adposition,,,,,,,,
5.1,θεόν, ,Noun,,Singular,,,,Masculine,Accusative,
5.1,με, ,Pronoun,First,Singular,,,,Masculine,Accusative,
5.1,ἀπαρτίσει,", ",Noun,,Singular,,Indicative,,Feminine,Dative,
5.1,ἵνα, ,Conjunction,,,,,,,,
5.1,ἐν, ,Adposition,,,,,,,,
5.1,ᾧ, ,Pronoun,,Singular,,,,Masculine,Dative,
5.1,κλήρῳ, ,Noun,,Singular,,,,Masculine,Dative,
5.1,ἠλεήθην, ,Verb,First,Singular,Aorist,Indicative,Passive,,,
5.1,ἐπιτύχω,", ",Verb,First,Singular,Aorist,Subjunctive,Active,,,
5.1,προσφυγὼν, ,Verb,,Singular,Aorist,Participle,Active,Masculine,Nominative,
5.1,τῷ, ,Article,,Singular,,,,Masculine,Dative,
5.1,εὐαγγελίῳ, ,Noun,,Singular,,,,Masculine,Dative,
5.1,ὡς, ,Adverb,,,,,,,,
5.1,σαρκὶ, ,Noun,,Singular,,,,Feminine,Dative,
5.1,Ἰησοῦ,", ",Noun,,Singular,,,,Masculine,Genitive,
5.1,καὶ, ,Conjunction,,,,,,,,
5.1,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
5.1,ἀποστόλοις, ,Noun,,Plural,,,,Masculine,Dative,
5.1,ὡς, ,Adverb,,,,,,,,
5.1,πρεσβυτερίῳ, ,Adjective,,Singular,,,,Feminine,Dative,
5.1,ἐκκλησίας,. ,Noun,,Singular,,,,Feminine,Genitive,
5.1,καὶ, ,Adverb,,,,,,,,
5.1,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
5.1,προφήτας, ,Noun,,Plural,,,,Masculine,Accusative,
5.2,δὲ, ,Adverb,,,,,,,,
5.2,ἀγαπῶμεν,", ",Verb,First,Plural,Aorist,Subjunctive,Active,,,
5.2,διὰ, ,Adposition,,,,,,,,
5.2,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
5.2,καὶ, ,Adverb,,,,,,,,
5.2,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
5.2,εἰς, ,Adposition,,,,,,,,
5.2,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
5.2,εὐαγγέλιον, ,Noun,,Singular,,,,Neuter,Accusative,
5.2,κατηγγελκέναι, ,Verb,,,Perfect,Infinitive,Active,,,
5.2,καὶ, ,Conjunction,,,,,,,,
5.2,εἰς, ,Adposition,,,,,,,,
5.2,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
5.2,ἐλπίζειν, ,Verb,,,Present,Infinitive,Active,,,
5.2,καὶ, ,Conjunction,,,,,,,,
5.2,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
5.2,ἀναμένειν,", ",Verb,,,Present,Infinitive,Active,,,
5.2,ἐν, ,Adposition,,,,,,,,
5.2,ᾧ, ,Pronoun,,Singular,,,,Masculine,Dative,
5.2,καὶ, ,Adverb,,,,,,,,
5.2,πιστεύσαντες, ,Verb,,Plural,Aorist,Participle,Active,Masculine,Nominative,
5.2,ἐσώθησαν,", ",Verb,Third,Plural,Aorist,Indicative,Passive,,,
5.2,ἐν, ,Adposition,,,,,,,,
5.2,ἑνότητι, ,Noun,,Singular,,,,Feminine,Dative,
5.2,Ἰησοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
5.2,Χριστοῦ, ,Adjective,,Singular,,,,Masculine,Genitive,
5.2,ὄντες,", ",Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
5.2,ἀξιαγάπητοι, ,Adjective,,Plural,,,,Masculine,Nominative,
5.2,καὶ, ,Conjunction,,,,,,,,
5.2,ἀξιοθαύμαστοι, ,Adjective,,Plural,,,,Masculine,Nominative,
